Episode	Accumulated Reward	Average Reward	Length	Steps
1572	-26	-0.896551724137931	29	56881
1573	-112	-8.0	14	56895
1574	-100	-50.0	2	56897
1575	144	2.360655737704918	61	56958
1576	63	1.5365853658536586	41	56999
1577	122	1.4698795180722892	83	57082
1578	-100	-50.0	2	57084
1579	-114	-7.125	16	57100
1580	-100	-50.0	2	57102
1581	49	0.8909090909090909	55	57157
1582	140	2.1538461538461537	65	57222
1583	-108	-10.8	10	57232
1584	109	1.1354166666666667	96	57328
1585	125	1.5625	80	57408
1586	-100	-50.0	2	57410
1587	-101	-33.666666666666664	3	57413
1588	-109	-9.909090909090908	11	57424
1589	62	1.4761904761904763	42	57466
1590	92	7.666666666666667	12	57478
1591	-100	-50.0	2	57480
1592	-103	-20.6	5	57485
1593	-125	-4.62962962962963	27	57512
1594	-100	-50.0	2	57514
1595	-20	-0.8695652173913043	23	57537
1596	172	1.2835820895522387	134	57671
1597	23	0.2839506172839506	81	57752
1598	-104	-17.333333333333332	6	57758
1599	302	2.876190476190476	105	57863
1600	-100	-50.0	2	57865
1601	116	1.303370786516854	89	57954
1602	-22	-0.88	25	57979
1603	-100	-50.0	2	57981
1604	-100	-50.0	2	57983
1605	160	1.095890410958904	146	58129
1606	26	0.3333333333333333	78	58207
1607	48	0.8571428571428571	56	58263
1608	380	2.96875	128	58391
1609	48	0.8571428571428571	56	58447
1610	26	0.3333333333333333	78	58525
1611	-102	-25.5	4	58529
1612	91	0.7982456140350878	114	58643
1613	45	0.7627118644067796	59	58702
1614	142	2.253968253968254	63	58765
1615	-51	-0.9444444444444444	54	58819
1616	-100	-50.0	2	58821
1617	-123	-4.92	25	58846
1618	-120	-5.454545454545454	22	58868
1619	149	2.6607142857142856	56	58924
1620	125	1.5625	80	59004
1621	-137	-3.5128205128205128	39	59043
1622	-100	-50.0	2	59045
1623	220	2.558139534883721	86	59131
1624	-30	-0.9090909090909091	33	59164
1625	-100	-50.0	2	59166
1626	-48	-0.9411764705882353	51	59217
1627	42	0.6774193548387096	62	59279
1628	-39	-0.9285714285714286	42	59321
1629	-102	-25.5	4	59325
1630	-62	-0.9538461538461539	65	59390
1631	-108	-10.8	10	59400
1632	-124	-4.769230769230769	26	59426
1633	74	2.466666666666667	30	59456
1634	51	0.9622641509433962	53	59509
1635	122	1.4698795180722892	83	59592
1636	-27	-0.9	30	59622
1637	60	1.3636363636363635	44	59666
1638	38	0.5757575757575758	66	59732
1639	27	0.15168539325842698	178	59910
1640	66	1.736842105263158	38	59948
1641	90	6.428571428571429	14	59962
1642	90	0.782608695652174	115	60077
1643	44	0.7333333333333333	60	60137
1644	-175	-2.272727272727273	77	60214
1645	113	1.2282608695652173	92	60306
1646	-101	-33.666666666666664	3	60309
1647	-21	-0.875	24	60333
1648	-101	-33.666666666666664	3	60336
1649	14	0.15555555555555556	90	60426
1650	-100	-50.0	2	60428
1651	146	0.9125	160	60588
1652	-100	-50.0	2	60590
1653	138	2.0597014925373136	67	60657
1654	-123	-4.92	25	60682
1655	21	0.25301204819277107	83	60765
1656	43	0.7049180327868853	61	60826
1657	235	3.3098591549295775	71	60897
1658	-118	-5.9	20	60917
1659	-100	-50.0	2	60919
1660	-100	-50.0	2	60921
1661	1	0.009708737864077669	103	61024
1662	-69	-0.9583333333333334	72	61096
1663	86	4.777777777777778	18	61114
1664	49	0.8909090909090909	55	61169
1665	-103	-20.6	5	61174
1666	26	0.3333333333333333	78	61252
1667	-148	-2.96	50	61302
1668	-26	-0.896551724137931	29	61331
1669	-94	-0.9690721649484536	97	61428
1670	-53	-0.9464285714285714	56	61484
1671	118	1.3563218390804597	87	61571
1672	0	0.0	104	61675
1673	106	1.0707070707070707	99	61774
1674	-100	-50.0	2	61776
1675	30	0.40540540540540543	74	61850
1676	412	2.0913705583756346	197	62047
1677	-133	-3.8	35	62082
1678	-100	-50.0	2	62084
1679	-11	-0.7857142857142857	14	62098
1680	-117	-6.157894736842105	19	62117
1681	159	3.4565217391304346	46	62163
1682	-101	-33.666666666666664	3	62166
1683	158	1.0675675675675675	148	62314
1684	-113	-7.533333333333333	15	62329
1685	109	1.1354166666666667	96	62425
1686	-57	-0.95	60	62485
1687	117	1.3295454545454546	88	62573
1688	60	1.3636363636363635	44	62617
1689	-32	-0.9142857142857143	35	62652
1690	-100	-50.0	2	62654
1691	-100	-50.0	2	62656
1692	-102	-25.5	4	62660
1693	-102	-25.5	4	62664
1694	87	0.7372881355932204	118	62782
1695	-100	-50.0	2	62784
1696	25	0.31645569620253167	79	62863
1697	-45	-0.9375	48	62911
1698	176	1.353846153846154	130	63041
1699	49	0.8909090909090909	55	63096
1700	-100	-50.0	2	63098
1701	163	3.880952380952381	42	63140
1702	-110	-9.166666666666666	12	63152
1703	77	2.8518518518518516	27	63179
1704	190	1.6379310344827587	116	63295
1705	119	1.3837209302325582	86	63381
1706	-102	-25.5	4	63385
1707	390	3.305084745762712	118	63503
1708	132	1.8082191780821917	73	63576
1709	135	1.9285714285714286	70	63646
1710	-80	-0.963855421686747	83	63729
1711	153	2.9423076923076925	52	63781
1712	-100	-50.0	2	63783
1713	41	0.6507936507936508	63	63846
1714	-114	-7.125	16	63862
1715	-112	-8.0	14	63876
1716	-43	-0.9347826086956522	46	63922
1717	16	0.18181818181818182	88	64010
1718	65	1.6666666666666667	39	64049
1719	148	2.5964912280701755	57	64106
1720	-51	-0.9444444444444444	54	64160
1721	71	2.1515151515151514	33	64193
1722	-115	-6.764705882352941	17	64210
1723	-21	-0.168	125	64335
1724	376	2.8484848484848486	132	64467
1725	47	0.8245614035087719	57	64524
1726	43	0.7049180327868853	61	64585
1727	64	1.6	40	64625
1728	-100	-50.0	2	64627
1729	-107	-11.88888888888889	9	64636
1730	138	2.0597014925373136	67	64703
1731	54	1.08	50	64753
1732	-100	-50.0	2	64755
1733	-43	-0.9347826086956522	46	64801
1734	-36	-0.9230769230769231	39	64840
1735	-7	-0.06306306306306306	111	64951
1736	-100	-50.0	2	64953
1737	-109	-9.909090909090908	11	64964
1738	279	2.1796875	128	65092
1739	285	2.3360655737704916	122	65214
1740	-104	-17.333333333333332	6	65220
1741	-49	-0.9423076923076923	52	65272
1742	-146	-3.0416666666666665	48	65320
1743	337	1.9707602339181287	171	65491
1744	-105	-15.0	7	65498
1745	-100	-50.0	2	65500
1746	-100	-50.0	2	65502
1747	60	1.3636363636363635	44	65546
1748	45	0.7627118644067796	59	65605
1749	-100	-50.0	2	65607
1750	52	1.0	52	65659
1751	-100	-50.0	2	65661
1752	-100	-50.0	2	65663
1753	65	1.6666666666666667	39	65702
1754	-100	-50.0	2	65704
1755	-130	-4.0625	32	65736
1756	155	3.1	50	65786
1757	-104	-17.333333333333332	6	65792
1758	-139	-3.3902439024390243	41	65833
1759	55	1.1224489795918366	49	65882
1760	-116	-6.444444444444445	18	65900
1761	-109	-9.909090909090908	11	65911
1762	-172	-2.324324324324324	74	65985
1763	15	0.16853932584269662	89	66074
1764	-100	-50.0	2	66076
1765	34	0.4857142857142857	70	66146
1766	-100	-50.0	2	66148
1767	141	2.203125	64	66212
1768	228	2.923076923076923	78	66290
1769	-128	-4.266666666666667	30	66320
1770	-30	-0.9090909090909091	33	66353
1771	-100	-50.0	2	66355
1772	35	0.5072463768115942	69	66424
1773	14	0.15555555555555556	90	66514
1774	-101	-33.666666666666664	3	66517
1775	37	0.5522388059701493	67	66584
1776	203	1.970873786407767	103	66687
1777	101	0.9711538461538461	104	66791
1778	-113	-7.533333333333333	15	66806
1779	288	2.4201680672268906	119	66925
1780	-36	-0.9230769230769231	39	66964
1781	-112	-8.0	14	66978
1782	-100	-50.0	2	66980
1783	-48	-0.9411764705882353	51	67031
1784	-34	-0.918918918918919	37	67068
1785	342	2.0602409638554215	166	67234
1786	346	5.672131147540983	61	67295
1787	45	0.7627118644067796	59	67354
1788	55	1.1224489795918366	49	67403
1789	-100	-50.0	2	67405
1790	23	0.2839506172839506	81	67486
1791	-100	-50.0	2	67488
1792	200	1.8867924528301887	106	67594
1793	-102	-25.5	4	67598
1794	40	0.625	64	67662
1795	-42	-0.9333333333333333	45	67707
1796	139	2.106060606060606	66	67773
1797	32	0.4444444444444444	72	67845
1798	331	1.8700564971751412	177	68022
1799	-102	-25.5	4	68026
1800	-145	-3.0851063829787235	47	68073
1801	-111	-8.538461538461538	13	68086
1802	60	1.3636363636363635	44	68130
1803	-100	-50.0	2	68132
1804	52	1.0	52	68184
1805	-37	-0.925	40	68224
1806	196	1.7818181818181817	110	68334
1807	292	2.5391304347826087	115	68449
1808	-63	-0.9545454545454546	66	68515
1809	-115	-6.764705882352941	17	68532
1810	-100	-50.0	2	68534
1811	-102	-25.5	4	68538
1812	204	2.0	102	68640
1813	51	0.9622641509433962	53	68693
1814	470	3.381294964028777	139	68832
1815	101	0.9711538461538461	104	68936
1816	163	1.1398601398601398	143	69079
1817	479	3.6846153846153844	130	69209
1818	-113	-7.533333333333333	15	69224
1819	187	1.5714285714285714	119	69343
1820	43	0.7049180327868853	61	69404
1821	-100	-50.0	2	69406
1822	263	1.8263888888888888	144	69550
1823	-100	-50.0	2	69552
1824	-128	-4.266666666666667	30	69582
1825	-115	-6.764705882352941	17	69599
1826	-27	-0.9	30	69629
1827	37	0.5522388059701493	67	69696
1828	8	0.08333333333333333	96	69792
1829	29	0.38666666666666666	75	69867
1830	-131	-3.9696969696969697	33	69900
1831	24	0.3	80	69980
1832	170	1.25	136	70116
1833	-107	-0.9727272727272728	110	70226
1834	-26	-0.896551724137931	29	70255
1835	-102	-25.5	4	70259
1836	86	4.777777777777778	18	70277
1837	-100	-50.0	2	70279
1838	209	2.154639175257732	97	70376
1839	-107	-11.88888888888889	9	70385
1840	215	2.3626373626373627	91	70476
1841	-3	-0.028037383177570093	107	70583
1842	48	0.8571428571428571	56	70639
1843	-100	-50.0	2	70641
1844	-38	-0.926829268292683	41	70682
1845	59	1.3111111111111111	45	70727
1846	-130	-4.0625	32	70759
1847	-22	-0.88	25	70784
1848	118	1.3563218390804597	87	70871
1849	106	1.0707070707070707	99	70970
1850	189	1.6153846153846154	117	71087
1851	-25	-0.8928571428571429	28	71115
1852	347	5.783333333333333	60	71175
1853	177	1.372093023255814	129	71304
1854	295	2.6339285714285716	112	71416
1855	9	0.09473684210526316	95	71511
1856	186	1.55	120	71631
1857	-10	-0.08771929824561403	114	71745
1858	123	1.5	82	71827
1859	40	0.625	64	71891
1860	-31	-0.9117647058823529	34	71925
1861	39	0.6	65	71990
1862	-100	-50.0	2	71992
1863	-100	-50.0	2	71994
1864	-31	-0.9117647058823529	34	72028
1865	-67	-0.9571428571428572	70	72098
1866	761	5.039735099337748	151	72249
1867	50	0.9259259259259259	54	72303
1868	-112	-8.0	14	72317
1869	-121	-5.260869565217392	23	72340
1870	47	0.8245614035087719	57	72397
1871	297	2.7	110	72507
1872	-102	-25.5	4	72511
1873	-100	-50.0	2	72513
1874	263	1.8263888888888888	144	72657
1875	47	0.8245614035087719	57	72714
1876	390	3.305084745762712	118	72832
1877	310	3.195876288659794	97	72929
1878	190	1.6379310344827587	116	73045
1879	-124	-4.769230769230769	26	73071
1880	49	0.8909090909090909	55	73126
1881	161	3.659090909090909	44	73170
1882	-100	-50.0	2	73172
1883	-110	-9.166666666666666	12	73184
1884	-100	-50.0	2	73186
1885	-26	-0.896551724137931	29	73215
1886	-36	-0.9230769230769231	39	73254
1887	32	0.4444444444444444	72	73326
1888	134	1.8873239436619718	71	73397
1889	39	0.6	65	73462
1890	-100	-50.0	2	73464
1891	-104	-17.333333333333332	6	73470
1892	-100	-50.0	2	73472
1893	-102	-25.5	4	73476
1894	-55	-0.9482758620689655	58	73534
1895	41	0.6507936507936508	63	73597
1896	-100	-50.0	2	73599
1897	-4	-0.5714285714285714	7	73606
1898	53	1.0392156862745099	51	73657
1899	12	0.13043478260869565	92	73749
1900	187	1.5714285714285714	119	73868
1901	-100	-50.0	2	73870
1902	52	1.0	52	73922
1903	154	3.019607843137255	51	73973
1904	38	0.5757575757575758	66	74039
1905	-100	-50.0	2	74041
1906	-100	-50.0	2	74043
1907	-100	-50.0	2	74045
1908	129	1.6973684210526316	76	74121
1909	-100	-50.0	2	74123
1910	62	1.4761904761904763	42	74165
1911	104	1.0297029702970297	101	74266
1912	-7	-0.06306306306306306	111	74377
1913	116	1.303370786516854	89	74466
1914	114	1.2527472527472527	91	74557
1915	-100	-50.0	2	74559
1916	-101	-33.666666666666664	3	74562
1917	-38	-0.926829268292683	41	74603
1918	143	2.306451612903226	62	74665
1919	-117	-6.157894736842105	19	74684
1920	343	5.359375	64	74748
1921	78	3.0	26	74774
1922	-100	-50.0	2	74776
1923	-42	-0.9333333333333333	45	74821
1924	57	1.2127659574468086	47	74868
1925	-104	-17.333333333333332	6	74874
1926	-33	-0.9166666666666666	36	74910
1927	117	1.3295454545454546	88	74998
1928	222	2.642857142857143	84	75082
1929	416	4.521739130434782	92	75174
1930	-10	-0.7692307692307693	13	75187
1931	81	3.5217391304347827	23	75210
1932	-101	-33.666666666666664	3	75213
1933	-103	-20.6	5	75218
1934	-122	-5.083333333333333	24	75242
1935	-100	-50.0	2	75244
1936	64	1.6	40	75284
1937	147	2.5344827586206895	58	75342
1938	-113	-7.533333333333333	15	75357
1939	163	1.1398601398601398	143	75500
1940	40	0.625	64	75564
1941	-100	-50.0	2	75566
1942	47	0.8245614035087719	57	75623
1943	-14	-0.8235294117647058	17	75640
1944	190	1.6379310344827587	116	75756
1945	79	0.626984126984127	126	75882
1946	111	1.1808510638297873	94	75976
1947	41	0.6507936507936508	63	76039
1948	-100	-50.0	2	76041
1949	76	2.7142857142857144	28	76069
1950	-34	-0.918918918918919	37	76106
1951	141	2.203125	64	76170
1952	150	2.727272727272727	55	76225
1953	-31	-0.9117647058823529	34	76259
1954	50	0.9259259259259259	54	76313
1955	33	0.4647887323943662	71	76384
1956	89	0.7672413793103449	116	76500
1957	-100	-50.0	2	76502
1958	-115	-6.764705882352941	17	76519
1959	381	3.0	127	76646
1960	-100	-50.0	2	76648
1961	-28	-0.9032258064516129	31	76679
1962	148	2.5964912280701755	57	76736
1963	-106	-13.25	8	76744
1964	-57	-0.95	60	76804
1965	381	3.0	127	76931
1966	-114	-7.125	16	76947
1967	-100	-50.0	2	76949
1968	-104	-17.333333333333332	6	76955
1969	-122	-5.083333333333333	24	76979
1970	232	1.3257142857142856	175	77154
1971	-100	-50.0	2	77156
1972	52	1.0	52	77208
1973	-108	-10.8	10	77218
1974	-101	-33.666666666666664	3	77221
1975	-39	-0.9285714285714286	42	77263
1976	196	1.7818181818181817	110	77373
1977	135	1.9285714285714286	70	77443
1978	67	1.8108108108108107	37	77480
1979	85	4.473684210526316	19	77499
1980	252	4.666666666666667	54	77553
1981	-29	-0.90625	32	77585
1982	147	2.5344827586206895	58	77643
1983	45	0.7627118644067796	59	77702
1984	62	1.4761904761904763	42	77744
1985	50	0.9259259259259259	54	77798
1986	-100	-50.0	2	77800
1987	223	2.6867469879518073	83	77883
1988	48	0.8571428571428571	56	77939
1989	213	2.2903225806451615	93	78032
1990	-100	-50.0	2	78034
1991	-37	-0.925	40	78074
1992	-52	-0.9454545454545454	55	78129
1993	3	0.0297029702970297	101	78230
1994	-110	-9.166666666666666	12	78242
1995	-100	-50.0	2	78244
1996	-70	-0.958904109589041	73	78317
1997	-121	-5.260869565217392	23	78340
1998	-100	-50.0	2	78342
1999	435	2.5	174	78516
2000	-35	-0.9210526315789473	38	78554
2001	15	0.16853932584269662	89	78643
2002	33	0.4647887323943662	71	78714
2003	-139	-3.3902439024390243	41	78755
2004	219	2.5172413793103448	87	78842
2005	49	0.8909090909090909	55	78897
2006	41	0.6507936507936508	63	78960
2007	279	2.1796875	128	79088
2008	157	3.2708333333333335	48	79136
2009	-125	-4.62962962962963	27	79163
2010	-57	-0.95	60	79223
2011	-100	-50.0	2	79225
2012	47	0.8245614035087719	57	79282
2013	76	2.7142857142857144	28	79310
2014	150	2.727272727272727	55	79365
2015	121	1.4404761904761905	84	79449
2016	-100	-50.0	2	79451
2017	-127	-4.379310344827586	29	79480
2018	239	3.5671641791044775	67	79547
2019	202	1.9423076923076923	104	79651
2020	240	3.6363636363636362	66	79717
2021	-100	-50.0	2	79719
2022	-100	-50.0	2	79721
2023	-100	-50.0	2	79723
2024	-100	-50.0	2	79725
2025	-30	-0.9090909090909091	33	79758
2026	-100	-50.0	2	79760
2027	-100	-50.0	2	79762
2028	-100	-50.0	2	79764
2029	156	1.04	150	79914
2030	261	5.8	45	79959
2031	-27	-0.9	30	79989
2032	-100	-50.0	2	79991
2033	-100	-50.0	2	79993
2034	205	2.0297029702970297	101	80094
2035	-100	-50.0	2	80096
2036	13	0.14285714285714285	91	80187
2037	-107	-11.88888888888889	9	80196
2038	31	0.4246575342465753	73	80269
2039	619	3.2239583333333335	192	80461
2040	-13	-0.8125	16	80477
2041	-100	-50.0	2	80479
2042	-100	-50.0	2	80481
2043	406	3.980392156862745	102	80583
2044	154	3.019607843137255	51	80634
2045	383	3.064	125	80759
2046	141	2.203125	64	80823
2047	-48	-0.9411764705882353	51	80874
2048	-50	-0.9433962264150944	53	80927
2049	56	1.1666666666666667	48	80975
2050	-116	-6.444444444444445	18	80993
2051	63	1.5365853658536586	41	81034
2052	42	0.6774193548387096	62	81096
2053	130	1.7333333333333334	75	81171
2054	-116	-6.444444444444445	18	81189
2055	-104	-17.333333333333332	6	81195
2056	-32	-0.9142857142857143	35	81230
2057	-100	-50.0	2	81232
2058	-100	-50.0	2	81234
2059	-102	-25.5	4	81238
2060	356	2.3421052631578947	152	81390
2061	155	1.0264900662251655	151	81541
2062	-45	-0.9375	48	81589
2063	357	2.3642384105960264	151	81740
2064	249	1.5759493670886076	158	81898
2065	-100	-50.0	2	81900
2066	-41	-0.2827586206896552	145	82045
2067	-107	-11.88888888888889	9	82054
2068	-100	-50.0	2	82056
2069	-104	-17.333333333333332	6	82062
2070	145	2.4166666666666665	60	82122
2071	49	0.8909090909090909	55	82177
2072	-133	-3.8	35	82212
2073	23	0.2839506172839506	81	82293
2074	-107	-11.88888888888889	9	82302
2075	-100	-50.0	2	82304
2076	53	1.0392156862745099	51	82355
2077	-100	-50.0	2	82357
2078	157	3.2708333333333335	48	82405
2079	-100	-50.0	2	82407
2080	-21	-0.168	125	82532
2081	91	0.7982456140350878	114	82646
2082	-67	-0.9571428571428572	70	82716
2083	-100	-50.0	2	82718
2084	-100	-50.0	2	82720
2085	132	1.8082191780821917	73	82793
2086	-100	-50.0	2	82795
2087	273	2.037313432835821	134	82929
2088	-59	-0.9516129032258065	62	82991
2089	-100	-50.0	2	82993
2090	-103	-20.6	5	82998
2091	19	0.2235294117647059	85	83083
2092	-109	-9.909090909090908	11	83094
2093	50	0.9259259259259259	54	83148
2094	239	3.5671641791044775	67	83215
2095	-68	-0.9577464788732394	71	83286
2096	-47	-0.94	50	83336
2097	-143	-3.1777777777777776	45	83381
2098	63	1.5365853658536586	41	83422
2099	-100	-50.0	2	83424
2100	-70	-0.40229885057471265	174	83598
2101	-32	-0.9142857142857143	35	83633
2102	-100	-50.0	2	83635
2103	-100	-50.0	2	83637
2104	97	0.8981481481481481	108	83745
2105	141	2.203125	64	83809
2106	134	1.8873239436619718	71	83880
2107	-100	-50.0	2	83882
2108	178	1.390625	128	84010
2109	53	1.0392156862745099	51	84061
2110	142	2.253968253968254	63	84124
2111	171	5.029411764705882	34	84158
2112	68	1.8888888888888888	36	84194
2113	23	0.2839506172839506	81	84275
2114	420	2.2222222222222223	189	84464
2115	-103	-20.6	5	84469
2116	-91	-0.9680851063829787	94	84563
2117	29	0.38666666666666666	75	84638
2118	138	2.0597014925373136	67	84705
2119	613	3.095959595959596	198	84903
2120	327	1.8066298342541436	181	85084
2121	-116	-6.444444444444445	18	85102
2122	135	1.9285714285714286	70	85172
2123	103	1.0098039215686274	102	85274
2124	489	4.075	120	85394
2125	50	0.9259259259259259	54	85448
2126	265	1.8661971830985915	142	85590
2127	147	2.5344827586206895	58	85648
2128	124	1.5308641975308641	81	85729
2129	-100	-50.0	2	85731
2130	-109	-9.909090909090908	11	85742
2131	108	1.1134020618556701	97	85839
2132	268	1.9280575539568345	139	85978
2133	64	1.6	40	86018
2134	434	2.48	175	86193
2135	-100	-50.0	2	86195
2136	156	3.183673469387755	49	86244
2137	48	0.8571428571428571	56	86300
2138	44	0.7333333333333333	60	86360
2139	65	1.6666666666666667	39	86399
2140	486	3.951219512195122	123	86522
2141	-48	-0.9411764705882353	51	86573
2142	414	4.404255319148936	94	86667
2143	112	1.2043010752688172	93	86760
2144	59	1.3111111111111111	45	86805
2145	201	1.9142857142857144	105	86910
2146	306	3.0297029702970297	101	87011
2147	-106	-13.25	8	87019
2148	-100	-50.0	2	87021
2149	-100	-50.0	2	87023
2150	118	1.3563218390804597	87	87110
2151	-100	-50.0	2	87112
2152	248	4.275862068965517	58	87170
2153	-32	-0.9142857142857143	35	87205
2154	-100	-50.0	2	87207
2155	130	1.7333333333333334	75	87282
2156	496	4.389380530973451	113	87395
2157	253	4.773584905660377	53	87448
2158	77	2.8518518518518516	27	87475
2159	135	1.9285714285714286	70	87545
2160	158	3.3617021276595747	47	87592
2161	-100	-50.0	2	87594
2162	-100	-50.0	2	87596
2163	431	2.4213483146067416	178	87774
2164	164	4.0	41	87815
2165	347	5.783333333333333	60	87875
2166	409	4.1313131313131315	99	87974
2167	91	0.7982456140350878	114	88088
2168	210	2.1875	96	88184
2169	-101	-33.666666666666664	3	88187
2170	142	2.253968253968254	63	88250
2171	16	0.18181818181818182	88	88338
2172	-100	-50.0	2	88340
2173	-100	-50.0	2	88342
2174	47	0.8245614035087719	57	88399
2175	43	0.7049180327868853	61	88460
2176	145	2.4166666666666665	60	88520
2177	473	3.4779411764705883	136	88656
2178	24	0.3	80	88736
2179	24	0.3	80	88816
2180	-105	-15.0	7	88823
2181	-101	-33.666666666666664	3	88826
2182	102	0.9902912621359223	103	88929
2183	-100	-50.0	2	88931
2184	190	1.6379310344827587	116	89047
2185	-100	-50.0	2	89049
2186	426	5.195121951219512	82	89131
2187	13	0.14285714285714285	91	89222
2188	183	1.4878048780487805	123	89345
2189	45	0.7627118644067796	59	89404
2190	-106	-13.25	8	89412
2191	184	1.5081967213114753	122	89534
2192	281	2.2301587301587302	126	89660
2193	-122	-5.083333333333333	24	89684
2194	-23	-0.18110236220472442	127	89811
2195	-100	-50.0	2	89813
2196	72	2.25	32	89845
2197	108	1.1134020618556701	97	89942
2198	-104	-17.333333333333332	6	89948
2199	219	2.5172413793103448	87	90035
2200	-100	-50.0	2	90037
2201	-100	-50.0	2	90039
2202	178	1.390625	128	90167
2203	296	2.6666666666666665	111	90278
2204	114	1.2527472527472527	91	90369
2205	8	0.08333333333333333	96	90465
2206	122	1.4698795180722892	83	90548
2207	311	3.2395833333333335	96	90644
2208	136	1.9710144927536233	69	90713
2209	-100	-50.0	2	90715
2210	349	2.1949685534591197	159	90874
2211	231	3.08	75	90949
2212	-100	-50.0	2	90951
2213	168	1.2173913043478262	138	91089
2214	-135	-3.6486486486486487	37	91126
2215	-100	-50.0	2	91128
2216	384	3.096774193548387	124	91252
2217	-105	-15.0	7	91259
2218	151	2.7962962962962963	54	91313
2219	-106	-13.25	8	91321
2220	-100	-50.0	2	91323
2221	357	2.3642384105960264	151	91474
2222	27	0.35064935064935066	77	91551
2223	-103	-20.6	5	91556
2224	184	1.5081967213114753	122	91678
2225	461	3.114864864864865	148	91826
2226	10	0.10638297872340426	94	91920
2227	57	0.38513513513513514	148	92068
2228	-100	-50.0	2	92070
2229	72	2.25	32	92102
2230	-100	-50.0	2	92104
2231	202	1.9423076923076923	104	92208
2232	412	4.291666666666667	96	92304
2233	-100	-50.0	2	92306
2234	-101	-33.666666666666664	3	92309
2235	568	4.0	142	92451
2236	-104	-17.333333333333332	6	92457
2237	-104	-17.333333333333332	6	92463
2238	272	2.0148148148148146	135	92598
2239	143	2.306451612903226	62	92660
2240	46	0.7931034482758621	58	92718
2241	60	1.3636363636363635	44	92762
2242	-102	-25.5	4	92766
2243	71	2.1515151515151514	33	92799
2244	141	2.203125	64	92863
2245	-101	-33.666666666666664	3	92866
2246	-100	-50.0	2	92868
2247	35	0.5072463768115942	69	92937
2248	-100	-50.0	2	92939
2249	146	2.4745762711864407	59	92998
2250	230	3.026315789473684	76	93074
2251	57	1.2127659574468086	47	93121
2252	-100	-50.0	2	93123
2253	142	2.253968253968254	63	93186
2254	292	2.5391304347826087	115	93301
2255	294	2.601769911504425	113	93414
2256	-100	-50.0	2	93416
2257	328	4.151898734177215	79	93495
2258	72	2.25	32	93527
2259	226	2.825	80	93607
2260	238	3.5	68	93675
2261	-119	-5.666666666666667	21	93696
2262	-100	-50.0	2	93698
2263	147	2.5344827586206895	58	93756
2264	-100	-50.0	2	93758
2265	43	0.7049180327868853	61	93819
2266	-20	-0.8695652173913043	23	93842
2267	81	3.5217391304347827	23	93865
2268	142	2.253968253968254	63	93928
2269	-10	-0.7692307692307693	13	93941
2270	42	0.6774193548387096	62	94003
2271	87	0.7372881355932204	118	94121
2272	163	3.880952380952381	42	94163
2273	-100	-50.0	2	94165
2274	-32	-0.9142857142857143	35	94200
2275	-100	-50.0	2	94202
2276	58	0.3945578231292517	147	94349
2277	-12	-0.8	15	94364
2278	224	2.731707317073171	82	94446
2279	68	1.8888888888888888	36	94482
2280	-100	-50.0	2	94484
2281	-100	-50.0	2	94486
2282	203	1.970873786407767	103	94589
2283	65	1.6666666666666667	39	94628
2284	425	5.120481927710843	83	94711
2285	69	1.9714285714285715	35	94746
2286	284	2.3089430894308944	123	94869
2287	421	4.839080459770115	87	94956
2288	-100	-50.0	2	94958
2289	-100	-50.0	2	94960
2290	-111	-8.538461538461538	13	94973
2291	55	1.1224489795918366	49	95022
2292	31	0.4246575342465753	73	95095
2293	244	3.935483870967742	62	95157
2294	334	4.575342465753424	73	95230
2295	-25	-0.8928571428571429	28	95258
2296	-100	-50.0	2	95260
2297	-100	-50.0	2	95262
2298	472	3.4452554744525545	137	95399
2299	-19	-0.8636363636363636	22	95421
2300	398	3.618181818181818	110	95531
2301	40	0.625	64	95595
2302	285	2.3360655737704916	122	95717
2303	-100	-50.0	2	95719
2304	-102	-25.5	4	95723
2305	246	4.1	60	95783
2306	-100	-50.0	2	95785
2307	410	4.183673469387755	98	95883
2308	497	4.4375	112	95995
2309	-131	-3.9696969696969697	33	96028
2310	1129	3.920138888888889	288	96316
2311	40	0.625	64	96380
2312	-100	-50.0	2	96382
2313	179	1.4094488188976377	127	96509
2314	193	1.7079646017699115	113	96622
2315	64	1.6	40	96662
2316	-101	-33.666666666666664	3	96665
2317	164	4.0	41	96706
2318	309	3.1530612244897958	98	96804
2319	596	5.228070175438597	114	96918
2320	153	2.9423076923076925	52	96970
2321	-100	-50.0	2	96972
2322	-20	-0.8695652173913043	23	96995
2323	-41	-0.9318181818181818	44	97039
2324	916	4.626262626262626	198	97237
2325	-100	-50.0	2	97239
2326	376	2.8484848484848486	132	97371
2327	33	0.4647887323943662	71	97442
2328	581	4.503875968992248	129	97571
2329	328	4.151898734177215	79	97650
2330	-100	-50.0	2	97652
2331	197	1.8073394495412844	109	97761
2332	620	3.2460732984293195	191	97952
2333	138	2.0597014925373136	67	98019
2334	212	2.25531914893617	94	98113
2335	70	2.0588235294117645	34	98147
2336	76	0.5891472868217055	129	98276
2337	266	1.8865248226950355	141	98417
2338	213	2.2903225806451615	93	98510
2339	217	2.438202247191011	89	98599
2340	-29	-0.90625	32	98631
2341	-117	-6.157894736842105	19	98650
2342	-100	-50.0	2	98652
2343	130	1.7333333333333334	75	98727
2344	-102	-25.5	4	98731
2345	-112	-8.0	14	98745
2346	88	0.7521367521367521	117	98862
