Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
4016	1846	6.640287769784172	278	349906	4016	1846	6.640287769784172	278	349906	4016	1846	6.640287769784172	278	349906
4017	1774	5.0685714285714285	350	350256	4017	1774	5.0685714285714285	350	350256	4017	1774	5.0685714285714285	350	350256
4018	2314	7.346031746031746	315	350571	4018	2314	7.346031746031746	315	350571	4018	2314	7.346031746031746	315	350571
4019	3005	6.956018518518518	432	351003	4019	3005	6.956018518518518	432	351003	4019	3005	6.956018518518518	432	351003
4020	2051	7.458181818181818	275	351278	4020	2051	7.458181818181818	275	351278	4020	2051	7.458181818181818	275	351278
4021	1830	6.224489795918367	294	351572	4021	1830	6.224489795918367	294	351572	4021	1830	6.224489795918367	294	351572
4022	1398	6.32579185520362	221	351793	4022	1398	6.32579185520362	221	351793	4022	1398	6.32579185520362	221	351793
4023	624	7.255813953488372	86	351879	4023	624	7.255813953488372	86	351879	4023	624	7.255813953488372	86	351879
4024	1697	7.542222222222223	225	352104	4024	1697	7.542222222222223	225	352104	4024	1697	7.542222222222223	225	352104
4025	1410	6.746411483253588	209	352313	4025	1410	6.746411483253588	209	352313	4025	1410	6.746411483253588	209	352313
4026	1798	5.515337423312883	326	352639	4026	1798	5.515337423312883	326	352639	4026	1798	5.515337423312883	326	352639
4027	1713	5.525806451612903	310	352949	4027	1713	5.525806451612903	310	352949	4027	1713	5.525806451612903	310	352949
4028	541	7.955882352941177	68	353017	4028	541	7.955882352941177	68	353017	4028	541	7.955882352941177	68	353017
4029	1735	4.460154241645244	389	353406	4029	1735	4.460154241645244	389	353406	4029	1735	4.460154241645244	389	353406
4030	1525	7.82051282051282	195	353601	4030	1525	7.82051282051282	195	353601	4030	1525	7.82051282051282	195	353601
4031	2845	5.794297352342159	491	354092	4031	2845	5.794297352342159	491	354092	4031	2845	5.794297352342159	491	354092
4032	2970	6.359743040685225	467	354559	4032	2970	6.359743040685225	467	354559	4032	2970	6.359743040685225	467	354559
4033	1789	5.340298507462687	335	354894	4033	1789	5.340298507462687	335	354894	4033	1789	5.340298507462687	335	354894
4034	1855	5.013513513513513	370	355264	4034	1855	5.013513513513513	370	355264	4034	1855	5.013513513513513	370	355264
4035	2357	6.319034852546917	373	355637	4035	2357	6.319034852546917	373	355637	4035	2357	6.319034852546917	373	355637
4036	1134	6.230769230769231	182	355819	4036	1134	6.230769230769231	182	355819	4036	1134	6.230769230769231	182	355819
4037	3712	5.854889589905363	634	356453	4037	3712	5.854889589905363	634	356453	4037	3712	5.854889589905363	634	356453
4038	1472	4.217765042979942	349	356802	4038	1472	4.217765042979942	349	356802	4038	1472	4.217765042979942	349	356802
4039	-100	-50.0	2	356804	4039	-100	-50.0	2	356804	4039	-100	-50.0	2	356804
4040	2057	4.367303609341826	471	357275	4040	2057	4.367303609341826	471	357275	4040	2057	4.367303609341826	471	357275
4041	1487	6.381974248927039	233	357508	4041	1487	6.381974248927039	233	357508	4041	1487	6.381974248927039	233	357508
4042	2178	8.74698795180723	249	357757	4042	2178	8.74698795180723	249	357757	4042	2178	8.74698795180723	249	357757
4043	4315	5.143027413587604	839	358596	4043	4315	5.143027413587604	839	358596	4043	4315	5.143027413587604	839	358596
4044	1621	5.385382059800665	301	358897	4044	1621	5.385382059800665	301	358897	4044	1621	5.385382059800665	301	358897
4045	1439	5.120996441281139	281	359178	4045	1439	5.120996441281139	281	359178	4045	1439	5.120996441281139	281	359178
4046	1225	6.380208333333333	192	359370	4046	1225	6.380208333333333	192	359370	4046	1225	6.380208333333333	192	359370
4047	1377	9.76595744680851	141	359511	4047	1377	9.76595744680851	141	359511	4047	1377	9.76595744680851	141	359511
4048	1505	7.0	215	359726	4048	1505	7.0	215	359726	4048	1505	7.0	215	359726
4049	1955	7.2407407407407405	270	359996	4049	1955	7.2407407407407405	270	359996	4049	1955	7.2407407407407405	270	359996
4050	1145	6.695906432748538	171	360167	4050	1145	6.695906432748538	171	360167	4050	1145	6.695906432748538	171	360167
4051	1414	4.620915032679738	306	360473	4051	1414	4.620915032679738	306	360473	4051	1414	4.620915032679738	306	360473
4052	919	4.712820512820513	195	360668	4052	919	4.712820512820513	195	360668	4052	919	4.712820512820513	195	360668
4053	1252	4.706766917293233	266	360934	4053	1252	4.706766917293233	266	360934	4053	1252	4.706766917293233	266	360934
4054	1656	6.225563909774436	266	361200	4054	1656	6.225563909774436	266	361200	4054	1656	6.225563909774436	266	361200
4055	1893	5.701807228915663	332	361532	4055	1893	5.701807228915663	332	361532	4055	1893	5.701807228915663	332	361532
4056	1532	5.301038062283737	289	361821	4056	1532	5.301038062283737	289	361821	4056	1532	5.301038062283737	289	361821
4057	1410	4.548387096774194	310	362131	4057	1410	4.548387096774194	310	362131	4057	1410	4.548387096774194	310	362131
4058	1368	5.450199203187251	251	362382	4058	1368	5.450199203187251	251	362382	4058	1368	5.450199203187251	251	362382
4059	-100	-50.0	2	362384	4059	-100	-50.0	2	362384	4059	-100	-50.0	2	362384
4060	864	5.798657718120805	149	362533	4060	864	5.798657718120805	149	362533	4060	864	5.798657718120805	149	362533
4061	2083	4.680898876404495	445	362978	4061	2083	4.680898876404495	445	362978	4061	2083	4.680898876404495	445	362978
4062	1666	6.5078125	256	363234	4062	1666	6.5078125	256	363234	4062	1666	6.5078125	256	363234
4063	1743	6.225	280	363514	4063	1743	6.225	280	363514	4063	1743	6.225	280	363514
4064	2010	6.360759493670886	316	363830	4064	2010	6.360759493670886	316	363830	4064	2010	6.360759493670886	316	363830
4065	3199	7.2704545454545455	440	364270	4065	3199	7.2704545454545455	440	364270	4065	3199	7.2704545454545455	440	364270
4066	2391	5.4340909090909095	440	364710	4066	2391	5.4340909090909095	440	364710	4066	2391	5.4340909090909095	440	364710
4067	2392	5.44874715261959	439	365149	4067	2392	5.44874715261959	439	365149	4067	2392	5.44874715261959	439	365149
4068	2994	5.5036764705882355	544	365693	4068	2994	5.5036764705882355	544	365693	4068	2994	5.5036764705882355	544	365693
4069	-100	-50.0	2	365695	4069	-100	-50.0	2	365695	4069	-100	-50.0	2	365695
4070	1662	6.392307692307693	260	365955	4070	1662	6.392307692307693	260	365955	4070	1662	6.392307692307693	260	365955
4071	1237	6.872222222222222	180	366135	4071	1237	6.872222222222222	180	366135	4071	1237	6.872222222222222	180	366135
4072	1242	7.097142857142857	175	366310	4072	1242	7.097142857142857	175	366310	4072	1242	7.097142857142857	175	366310
4073	2189	6.457227138643068	339	366649	4073	2189	6.457227138643068	339	366649	4073	2189	6.457227138643068	339	366649
4074	1540	5.480427046263345	281	366930	4074	1540	5.480427046263345	281	366930	4074	1540	5.480427046263345	281	366930
4075	1453	5.441947565543071	267	367197	4075	1453	5.441947565543071	267	367197	4075	1453	5.441947565543071	267	367197
4076	3384	5.1350531107738995	659	367856	4076	3384	5.1350531107738995	659	367856	4076	3384	5.1350531107738995	659	367856
4077	2677	5.857768052516412	457	368313	4077	2677	5.857768052516412	457	368313	4077	2677	5.857768052516412	457	368313
4078	1884	7.85	240	368553	4078	1884	7.85	240	368553	4078	1884	7.85	240	368553
4079	2105	4.9763593380614655	423	368976	4079	2105	4.9763593380614655	423	368976	4079	2105	4.9763593380614655	423	368976
4080	2878	6.283842794759825	458	369434	4080	2878	6.283842794759825	458	369434	4080	2878	6.283842794759825	458	369434
4081	2015	9.595238095238095	210	369644	4081	2015	9.595238095238095	210	369644	4081	2015	9.595238095238095	210	369644
4082	1395	6.227678571428571	224	369868	4082	1395	6.227678571428571	224	369868	4082	1395	6.227678571428571	224	369868
4083	1347	4.952205882352941	272	370140	4083	1347	4.952205882352941	272	370140	4083	1347	4.952205882352941	272	370140
4084	1042	6.023121387283237	173	370313	4084	1042	6.023121387283237	173	370313	4084	1042	6.023121387283237	173	370313
4085	2250	5.936675461741425	379	370692	4085	2250	5.936675461741425	379	370692	4085	2250	5.936675461741425	379	370692
4086	1375	5.635245901639344	244	370936	4086	1375	5.635245901639344	244	370936	4086	1375	5.635245901639344	244	370936
4087	-100	-50.0	2	370938	4087	-100	-50.0	2	370938	4087	-100	-50.0	2	370938
4088	2639	5.331313131313132	495	371433	4088	2639	5.331313131313132	495	371433	4088	2639	5.331313131313132	495	371433
4089	1145	6.695906432748538	171	371604	4089	1145	6.695906432748538	171	371604	4089	1145	6.695906432748538	171	371604
4090	945	5.591715976331361	169	371773	4090	945	5.591715976331361	169	371773	4090	945	5.591715976331361	169	371773
4091	2349	4.873443983402489	482	372255	4091	2349	4.873443983402489	482	372255	4091	2349	4.873443983402489	482	372255
4092	1356	8.37037037037037	162	372417	4092	1356	8.37037037037037	162	372417	4092	1356	8.37037037037037	162	372417
4093	1784	4.045351473922903	441	372858	4093	1784	4.045351473922903	441	372858	4093	1784	4.045351473922903	441	372858
4094	1472	5.935483870967742	248	373106	4094	1472	5.935483870967742	248	373106	4094	1472	5.935483870967742	248	373106
4095	1822	4.521091811414392	403	373509	4095	1822	4.521091811414392	403	373509	4095	1822	4.521091811414392	403	373509
4096	2015	4.890776699029126	412	373921	4096	2015	4.890776699029126	412	373921	4096	2015	4.890776699029126	412	373921
4097	1222	6.266666666666667	195	374116	4097	1222	6.266666666666667	195	374116	4097	1222	6.266666666666667	195	374116
4098	1883	5.505847953216374	342	374458	4098	1883	5.505847953216374	342	374458	4098	1883	5.505847953216374	342	374458
4099	2508	5.915094339622642	424	374882	4099	2508	5.915094339622642	424	374882	4099	2508	5.915094339622642	424	374882
4100	2254	6.010666666666666	375	375257	4100	2254	6.010666666666666	375	375257	4100	2254	6.010666666666666	375	375257
4101	-100	-50.0	2	375259	4101	-100	-50.0	2	375259	4101	-100	-50.0	2	375259
4102	2757	7.312997347480106	377	375636	4102	2757	7.312997347480106	377	375636	4102	2757	7.312997347480106	377	375636
4103	2271	4.055357142857143	560	376196	4103	2271	4.055357142857143	560	376196	4103	2271	4.055357142857143	560	376196
4104	2401	5.583720930232558	430	376626	4104	2401	5.583720930232558	430	376626	4104	2401	5.583720930232558	430	376626
4105	1976	5.645714285714286	350	376976	4105	1976	5.645714285714286	350	376976	4105	1976	5.645714285714286	350	376976
4106	1463	5.692607003891051	257	377233	4106	1463	5.692607003891051	257	377233	4106	1463	5.692607003891051	257	377233
4107	3255	5.554607508532423	586	377819	4107	3255	5.554607508532423	586	377819	4107	3255	5.554607508532423	586	377819
4108	2696	6.155251141552512	438	378257	4108	2696	6.155251141552512	438	378257	4108	2696	6.155251141552512	438	378257
4109	2783	5.032549728752261	553	378810	4109	2783	5.032549728752261	553	378810	4109	2783	5.032549728752261	553	378810
4110	873	6.235714285714286	140	378950	4110	873	6.235714285714286	140	378950	4110	873	6.235714285714286	140	378950
4111	2077	5.934285714285714	350	379300	4111	2077	5.934285714285714	350	379300	4111	2077	5.934285714285714	350	379300
4112	2604	6.06993006993007	429	379729	4112	2604	6.06993006993007	429	379729	4112	2604	6.06993006993007	429	379729
4113	2030	5.113350125944584	397	380126	4113	2030	5.113350125944584	397	380126	4113	2030	5.113350125944584	397	380126
4114	3225	6.262135922330097	515	380641	4114	3225	6.262135922330097	515	380641	4114	3225	6.262135922330097	515	380641
4115	2733	5.444223107569721	502	381143	4115	2733	5.444223107569721	502	381143	4115	2733	5.444223107569721	502	381143
4116	2214	7.050955414012739	314	381457	4116	2214	7.050955414012739	314	381457	4116	2214	7.050955414012739	314	381457
4117	2191	6.501483679525222	337	381794	4117	2191	6.501483679525222	337	381794	4117	2191	6.501483679525222	337	381794
4118	1789	5.340298507462687	335	382129	4118	1789	5.340298507462687	335	382129	4118	1789	5.340298507462687	335	382129
4119	1942	6.862190812720848	283	382412	4119	1942	6.862190812720848	283	382412	4119	1942	6.862190812720848	283	382412
4120	3344	5.591973244147157	598	383010	4120	3344	5.591973244147157	598	383010	4120	3344	5.591973244147157	598	383010
4121	2109	5.033412887828162	419	383429	4121	2109	5.033412887828162	419	383429	4121	2109	5.033412887828162	419	383429
4122	3565	6.157167530224525	579	384008	4122	3565	6.157167530224525	579	384008	4122	3565	6.157167530224525	579	384008
4123	2447	6.372395833333333	384	384392	4123	2447	6.372395833333333	384	384392	4123	2447	6.372395833333333	384	384392
4124	1801	5.575851393188855	323	384715	4124	1801	5.575851393188855	323	384715	4124	1801	5.575851393188855	323	384715
4125	2126	7.06312292358804	301	385016	4125	2126	7.06312292358804	301	385016	4125	2126	7.06312292358804	301	385016
4126	1610	5.160256410256411	312	385328	4126	1610	5.160256410256411	312	385328	4126	1610	5.160256410256411	312	385328
4127	2064	7.877862595419847	262	385590	4127	2064	7.877862595419847	262	385590	4127	2064	7.877862595419847	262	385590
4128	871	6.133802816901408	142	385732	4128	871	6.133802816901408	142	385732	4128	871	6.133802816901408	142	385732
4129	1462	5.666666666666667	258	385990	4129	1462	5.666666666666667	258	385990	4129	1462	5.666666666666667	258	385990
4130	3150	4.558610709117222	691	386681	4130	3150	4.558610709117222	691	386681	4130	3150	4.558610709117222	691	386681
4131	1837	6.400696864111498	287	386968	4131	1837	6.400696864111498	287	386968	4131	1837	6.400696864111498	287	386968
4132	1924	6.392026578073089	301	387269	4132	1924	6.392026578073089	301	387269	4132	1924	6.392026578073089	301	387269
4133	-100	-50.0	2	387271	4133	-100	-50.0	2	387271	4133	-100	-50.0	2	387271
4134	816	4.1421319796954315	197	387468	4134	816	4.1421319796954315	197	387468	4134	816	4.1421319796954315	197	387468
4135	1983	5.78134110787172	343	387811	4135	1983	5.78134110787172	343	387811	4135	1983	5.78134110787172	343	387811
4136	-100	-50.0	2	387813	4136	-100	-50.0	2	387813	4136	-100	-50.0	2	387813
4137	2901	6.6689655172413795	435	388248	4137	2901	6.6689655172413795	435	388248	4137	2901	6.6689655172413795	435	388248
4138	2059	7.711610486891386	267	388515	4138	2059	7.711610486891386	267	388515	4138	2059	7.711610486891386	267	388515
4139	2821	5.477669902912622	515	389030	4139	2821	5.477669902912622	515	389030	4139	2821	5.477669902912622	515	389030
4140	1314	6.4411764705882355	204	389234	4140	1314	6.4411764705882355	204	389234	4140	1314	6.4411764705882355	204	389234
4141	2758	7.335106382978723	376	389610	4141	2758	7.335106382978723	376	389610	4141	2758	7.335106382978723	376	389610
4142	-100	-50.0	2	389612	4142	-100	-50.0	2	389612	4142	-100	-50.0	2	389612
4143	3318	4.576551724137931	725	390337	4143	3318	4.576551724137931	725	390337	4143	3318	4.576551724137931	725	390337
4144	1194	5.354260089686099	223	390560	4144	1194	5.354260089686099	223	390560	4144	1194	5.354260089686099	223	390560
4145	2469	4.377659574468085	564	391124	4145	2469	4.377659574468085	564	391124	4145	2469	4.377659574468085	564	391124
4146	1794	5.4363636363636365	330	391454	4146	1794	5.4363636363636365	330	391454	4146	1794	5.4363636363636365	330	391454
4147	1113	5.482758620689655	203	391657	4147	1113	5.482758620689655	203	391657	4147	1113	5.482758620689655	203	391657
4148	625	7.352941176470588	85	391742	4148	625	7.352941176470588	85	391742	4148	625	7.352941176470588	85	391742
4149	-100	-50.0	2	391744	4149	-100	-50.0	2	391744	4149	-100	-50.0	2	391744
4150	1383	5.860169491525424	236	391980	4150	1383	5.860169491525424	236	391980	4150	1383	5.860169491525424	236	391980
4151	1666	6.5078125	256	392236	4151	1666	6.5078125	256	392236	4151	1666	6.5078125	256	392236
4152	1963	5.40771349862259	363	392599	4152	1963	5.40771349862259	363	392599	4152	1963	5.40771349862259	363	392599
4153	2224	7.315789473684211	304	392903	4153	2224	7.315789473684211	304	392903	4153	2224	7.315789473684211	304	392903
4154	1284	5.487179487179487	234	393137	4154	1284	5.487179487179487	234	393137	4154	1284	5.487179487179487	234	393137
4155	2014	6.455128205128205	312	393449	4155	2014	6.455128205128205	312	393449	4155	2014	6.455128205128205	312	393449
4156	1370	5.502008032128514	249	393698	4156	1370	5.502008032128514	249	393698	4156	1370	5.502008032128514	249	393698
4157	1448	5.323529411764706	272	393970	4157	1448	5.323529411764706	272	393970	4157	1448	5.323529411764706	272	393970
4158	1694	5.148936170212766	329	394299	4158	1694	5.148936170212766	329	394299	4158	1694	5.148936170212766	329	394299
4159	2586	5.785234899328859	447	394746	4159	2586	5.785234899328859	447	394746	4159	2586	5.785234899328859	447	394746
4160	2434	6.130982367758186	397	395143	4160	2434	6.130982367758186	397	395143	4160	2434	6.130982367758186	397	395143
4161	1634	5.673611111111111	288	395431	4161	1634	5.673611111111111	288	395431	4161	1634	5.673611111111111	288	395431
4162	3881	4.466052934407365	869	396300	4162	3881	4.466052934407365	869	396300	4162	3881	4.466052934407365	869	396300
4163	2289	6.732352941176471	340	396640	4163	2289	6.732352941176471	340	396640	4163	2289	6.732352941176471	340	396640
4164	875	6.340579710144928	138	396778	4164	875	6.340579710144928	138	396778	4164	875	6.340579710144928	138	396778
4165	1011	4.955882352941177	204	396982	4165	1011	4.955882352941177	204	396982	4165	1011	4.955882352941177	204	396982
4166	-100	-50.0	2	396984	4166	-100	-50.0	2	396984	4166	-100	-50.0	2	396984
4167	502	4.691588785046729	107	397091	4167	502	4.691588785046729	107	397091	4167	502	4.691588785046729	107	397091
4168	3196	5.875	544	397635	4168	3196	5.875	544	397635	4168	3196	5.875	544	397635
4169	1579	4.603498542274052	343	397978	4169	1579	4.603498542274052	343	397978	4169	1579	4.603498542274052	343	397978
4170	2931	4.828665568369028	607	398585	4170	2931	4.828665568369028	607	398585	4170	2931	4.828665568369028	607	398585
4171	2982	5.363309352517986	556	399141	4171	2982	5.363309352517986	556	399141	4171	2982	5.363309352517986	556	399141
4172	511	5.214285714285714	98	399239	4172	511	5.214285714285714	98	399239	4172	511	5.214285714285714	98	399239
4173	3005	5.637898686679175	533	399772	4173	3005	5.637898686679175	533	399772	4173	3005	5.637898686679175	533	399772
4174	2728	5.380670611439842	507	400279	4174	2728	5.380670611439842	507	400279	4174	2728	5.380670611439842	507	400279
4175	2096	4.851851851851852	432	400711	4175	2096	4.851851851851852	432	400711	4175	2096	4.851851851851852	432	400711
4176	1897	5.783536585365853	328	401039	4176	1897	5.783536585365853	328	401039	4176	1897	5.783536585365853	328	401039
4177	1825	6.103678929765886	299	401338	4177	1825	6.103678929765886	299	401338	4177	1825	6.103678929765886	299	401338
4178	2370	6.583333333333333	360	401698	4178	2370	6.583333333333333	360	401698	4178	2370	6.583333333333333	360	401698
4179	884	3.8434782608695652	230	401928	4179	884	3.8434782608695652	230	401928	4179	884	3.8434782608695652	230	401928
4180	1772	7.059760956175299	251	402179	4180	1772	7.059760956175299	251	402179	4180	1772	7.059760956175299	251	402179
4181	2159	4.593617021276596	470	402649	4181	2159	4.593617021276596	470	402649	4181	2159	4.593617021276596	470	402649
4182	1003	9.036036036036036	111	402760	4182	1003	9.036036036036036	111	402760	4182	1003	9.036036036036036	111	402760
4183	1510	4.855305466237942	311	403071	4183	1510	4.855305466237942	311	403071	4183	1510	4.855305466237942	311	403071
4184	2541	5.164634146341464	492	403563	4184	2541	5.164634146341464	492	403563	4184	2541	5.164634146341464	492	403563
4185	917	4.654822335025381	197	403760	4185	917	4.654822335025381	197	403760	4185	917	4.654822335025381	197	403760
4186	1856	5.029810298102981	369	404129	4186	1856	5.029810298102981	369	404129	4186	1856	5.029810298102981	369	404129
4187	1943	6.890070921985815	282	404411	4187	1943	6.890070921985815	282	404411	4187	1943	6.890070921985815	282	404411
4188	2200	5.128205128205129	429	404840	4188	2200	5.128205128205129	429	404840	4188	2200	5.128205128205129	429	404840
4189	1807	8.36574074074074	216	405056	4189	1807	8.36574074074074	216	405056	4189	1807	8.36574074074074	216	405056
4190	3309	5.2274881516587675	633	405689	4190	3309	5.2274881516587675	633	405689	4190	3309	5.2274881516587675	633	405689
4191	1427	7.432291666666667	192	405881	4191	1427	7.432291666666667	192	405881	4191	1427	7.432291666666667	192	405881
4192	1132	6.1521739130434785	184	406065	4192	1132	6.1521739130434785	184	406065	4192	1132	6.1521739130434785	184	406065
4193	1504	4.744479495268139	317	406382	4193	1504	4.744479495268139	317	406382	4193	1504	4.744479495268139	317	406382
4194	1107	5.29665071770335	209	406591	4194	1107	5.29665071770335	209	406591	4194	1107	5.29665071770335	209	406591
4195	1416	6.975369458128079	203	406794	4195	1416	6.975369458128079	203	406794	4195	1416	6.975369458128079	203	406794
4196	-100	-50.0	2	406796	4196	-100	-50.0	2	406796	4196	-100	-50.0	2	406796
4197	431	5.597402597402597	77	406873	4197	431	5.597402597402597	77	406873	4197	431	5.597402597402597	77	406873
4198	1737	6.073426573426573	286	407159	4198	1737	6.073426573426573	286	407159	4198	1737	6.073426573426573	286	407159
4199	1451	5.394052044609666	269	407428	4199	1451	5.394052044609666	269	407428	4199	1451	5.394052044609666	269	407428
4200	2574	5.607843137254902	459	407887	4200	2574	5.607843137254902	459	407887	4200	2574	5.607843137254902	459	407887
4201	2549	5.266528925619835	484	408371	4201	2549	5.266528925619835	484	408371	4201	2549	5.266528925619835	484	408371
4202	1530	5.257731958762887	291	408662	4202	1530	5.257731958762887	291	408662	4202	1530	5.257731958762887	291	408662
4203	3635	5.959016393442623	610	409272	4203	3635	5.959016393442623	610	409272	4203	3635	5.959016393442623	610	409272
4204	2222	5.45945945945946	407	409679	4204	2222	5.45945945945946	407	409679	4204	2222	5.45945945945946	407	409679
4205	1876	7.564516129032258	248	409927	4205	1876	7.564516129032258	248	409927	4205	1876	7.564516129032258	248	409927
4206	2567	5.508583690987124	466	410393	4206	2567	5.508583690987124	466	410393	4206	2567	5.508583690987124	466	410393
4207	3105	5.814606741573034	534	410927	4207	3105	5.814606741573034	534	410927	4207	3105	5.814606741573034	534	410927
4208	2859	5.9937106918239	477	411404	4208	2859	5.9937106918239	477	411404	4208	2859	5.9937106918239	477	411404
4209	2060	5.613079019073569	367	411771	4209	2060	5.613079019073569	367	411771	4209	2060	5.613079019073569	367	411771
4210	1968	5.4972067039106145	358	412129	4210	1968	5.4972067039106145	358	412129	4210	1968	5.4972067039106145	358	412129
4211	1973	5.589235127478753	353	412482	4211	1973	5.589235127478753	353	412482	4211	1973	5.589235127478753	353	412482
4212	2762	5.839323467230444	473	412955	4212	2762	5.839323467230444	473	412955	4212	2762	5.839323467230444	473	412955
4213	1617	7.926470588235294	204	413159	4213	1617	7.926470588235294	204	413159	4213	1617	7.926470588235294	204	413159
4214	321	3.7325581395348837	86	413245	4214	321	3.7325581395348837	86	413245	4214	321	3.7325581395348837	86	413245
4215	1259	4.861003861003861	259	413504	4215	1259	4.861003861003861	259	413504	4215	1259	4.861003861003861	259	413504
4216	1583	6.651260504201681	238	413742	4216	1583	6.651260504201681	238	413742	4216	1583	6.651260504201681	238	413742
4217	1522	7.686868686868687	198	413940	4217	1522	7.686868686868687	198	413940	4217	1522	7.686868686868687	198	413940
4218	1109	5.357487922705314	207	414147	4218	1109	5.357487922705314	207	414147	4218	1109	5.357487922705314	207	414147
4219	3799	5.0720961281708945	749	414896	4219	3799	5.0720961281708945	749	414896	4219	3799	5.0720961281708945	749	414896
4220	1856	6.925373134328358	268	415164	4220	1856	6.925373134328358	268	415164	4220	1856	6.925373134328358	268	415164
4221	937	5.293785310734464	177	415341	4221	937	5.293785310734464	177	415341	4221	937	5.293785310734464	177	415341
4222	717	7.627659574468085	94	415435	4222	717	7.627659574468085	94	415435	4222	717	7.627659574468085	94	415435
4223	3657	6.219387755102041	588	416023	4223	3657	6.219387755102041	588	416023	4223	3657	6.219387755102041	588	416023
4224	958	6.141025641025641	156	416179	4224	958	6.141025641025641	156	416179	4224	958	6.141025641025641	156	416179
4225	2334	5.893939393939394	396	416575	4225	2334	5.893939393939394	396	416575	4225	2334	5.893939393939394	396	416575
4226	2016	4.905109489051095	411	416986	4226	2016	4.905109489051095	411	416986	4226	2016	4.905109489051095	411	416986
4227	1592	6.951965065502184	229	417215	4227	1592	6.951965065502184	229	417215	4227	1592	6.951965065502184	229	417215
4228	707	6.798076923076923	104	417319	4228	707	6.798076923076923	104	417319	4228	707	6.798076923076923	104	417319
4229	2185	6.370262390670554	343	417662	4229	2185	6.370262390670554	343	417662	4229	2185	6.370262390670554	343	417662
4230	1792	5.397590361445783	332	417994	4230	1792	5.397590361445783	332	417994	4230	1792	5.397590361445783	332	417994
4231	2256	6.048257372654155	373	418367	4231	2256	6.048257372654155	373	418367	4231	2256	6.048257372654155	373	418367
4232	1958	5.320652173913044	368	418735	4232	1958	5.320652173913044	368	418735	4232	1958	5.320652173913044	368	418735
4233	2154	5.759358288770054	374	419109	4233	2154	5.759358288770054	374	419109	4233	2154	5.759358288770054	374	419109
4234	1212	5.912195121951219	205	419314	4234	1212	5.912195121951219	205	419314	4234	1212	5.912195121951219	205	419314
4235	-100	-50.0	2	419316	4235	-100	-50.0	2	419316	4235	-100	-50.0	2	419316
4236	-100	-50.0	2	419318	4236	-100	-50.0	2	419318	4236	-100	-50.0	2	419318
4237	2457	4.265625	576	419894	4237	2457	4.265625	576	419894	4237	2457	4.265625	576	419894
4238	3289	5.0367534456355285	653	420547	4238	3289	5.0367534456355285	653	420547	4238	3289	5.0367534456355285	653	420547
4239	2548	6.635416666666667	384	420931	4239	2548	6.635416666666667	384	420931	4239	2548	6.635416666666667	384	420931
4240	2498	7.501501501501502	333	421264	4240	2498	7.501501501501502	333	421264	4240	2498	7.501501501501502	333	421264
4241	2503	5.834498834498834	429	421693	4241	2503	5.834498834498834	429	421693	4241	2503	5.834498834498834	429	421693
4242	1886	5.563421828908554	339	422032	4242	1886	5.563421828908554	339	422032	4242	1886	5.563421828908554	339	422032
4243	1214	5.980295566502463	203	422235	4243	1214	5.980295566502463	203	422235	4243	1214	5.980295566502463	203	422235
4244	2050	7.427536231884058	276	422511	4244	2050	7.427536231884058	276	422511	4244	2050	7.427536231884058	276	422511
4245	2353	6.241379310344827	377	422888	4245	2353	6.241379310344827	377	422888	4245	2353	6.241379310344827	377	422888
4246	1606	7.469767441860465	215	423103	4246	1606	7.469767441860465	215	423103	4246	1606	7.469767441860465	215	423103
4247	2086	6.117302052785924	341	423444	4247	2086	6.117302052785924	341	423444	4247	2086	6.117302052785924	341	423444
4248	1653	6.144981412639405	269	423713	4248	1653	6.144981412639405	269	423713	4248	1653	6.144981412639405	269	423713
4249	857	5.493589743589744	156	423869	4249	857	5.493589743589744	156	423869	4249	857	5.493589743589744	156	423869
4250	2423	5.938725490196078	408	424277	4250	2423	5.938725490196078	408	424277	4250	2423	5.938725490196078	408	424277
4251	3394	5.229583975346687	649	424926	4251	3394	5.229583975346687	649	424926	4251	3394	5.229583975346687	649	424926
4252	1906	5.974921630094044	319	425245	4252	1906	5.974921630094044	319	425245	4252	1906	5.974921630094044	319	425245
4253	-100	-50.0	2	425247	4253	-100	-50.0	2	425247	4253	-100	-50.0	2	425247
4254	1894	8.234782608695653	230	425477	4254	1894	8.234782608695653	230	425477	4254	1894	8.234782608695653	230	425477
4255	1497	6.713004484304933	223	425700	4255	1497	6.713004484304933	223	425700	4255	1497	6.713004484304933	223	425700
4256	2819	5.4526112185686655	517	426217	4256	2819	5.4526112185686655	517	426217	4256	2819	5.4526112185686655	517	426217
4257	632	8.102564102564102	78	426295	4257	632	8.102564102564102	78	426295	4257	632	8.102564102564102	78	426295
4258	1656	4.512261580381471	367	426662	4258	1656	4.512261580381471	367	426662	4258	1656	4.512261580381471	367	426662
4259	1742	6.199288256227758	281	426943	4259	1742	6.199288256227758	281	426943	4259	1742	6.199288256227758	281	426943
4260	2171	6.081232492997199	357	427300	4260	2171	6.081232492997199	357	427300	4260	2171	6.081232492997199	357	427300
4261	2181	8.865853658536585	246	427546	4261	2181	8.865853658536585	246	427546	4261	2181	8.865853658536585	246	427546
4262	1951	5.2026666666666666	375	427921	4262	1951	5.2026666666666666	375	427921	4262	1951	5.2026666666666666	375	427921
