Episode	Accumulated Reward	Average Reward	Length	Steps
1592	-100	-50.0	2	40278
1593	-32	-0.9142857142857143	35	40313
1594	-100	-50.0	2	40315
1595	-115	-6.764705882352941	17	40332
1596	-17	-0.85	20	40352
1597	-111	-8.538461538461538	13	40365
1598	231	3.08	75	40440
1599	-101	-33.666666666666664	3	40443
1600	152	2.8679245283018866	53	40496
1601	-103	-20.6	5	40501
1602	-103	-20.6	5	40506
1603	-111	-8.538461538461538	13	40519
1604	33	0.4647887323943662	71	40590
1605	-100	-50.0	2	40592
1606	-100	-50.0	2	40594
1607	360	2.4324324324324325	148	40742
1608	221	2.6	85	40827
1609	-7	-0.06306306306306306	111	40938
1610	45	0.7627118644067796	59	40997
1611	101	0.9711538461538461	104	41101
1612	-121	-5.260869565217392	23	41124
1613	-33	-0.9166666666666666	36	41160
1614	-17	-0.85	20	41180
1615	60	1.3636363636363635	44	41224
1616	-41	-0.9318181818181818	44	41268
1617	-107	-11.88888888888889	9	41277
1618	-20	-0.8695652173913043	23	41300
1619	-110	-9.166666666666666	12	41312
1620	-101	-33.666666666666664	3	41315
1621	-101	-33.666666666666664	3	41318
1622	-38	-0.926829268292683	41	41359
1623	46	0.7931034482758621	58	41417
1624	-112	-8.0	14	41431
1625	110	1.1578947368421053	95	41526
1626	-134	-3.7222222222222223	36	41562
1627	-110	-9.166666666666666	12	41574
1628	-30	-0.9090909090909091	33	41607
1629	-107	-11.88888888888889	9	41616
1630	-109	-9.909090909090908	11	41627
1631	98	0.9158878504672897	107	41734
1632	26	0.3333333333333333	78	41812
1633	-100	-50.0	2	41814
1634	-100	-50.0	2	41816
1635	-20	-0.8695652173913043	23	41839
1636	-100	-50.0	2	41841
1637	232	3.135135135135135	74	41915
1638	46	0.7931034482758621	58	41973
1639	80	3.3333333333333335	24	41997
1640	-100	-50.0	2	41999
1641	-28	-0.9032258064516129	31	42030
1642	-100	-50.0	2	42032
1643	116	1.303370786516854	89	42121
1644	-39	-0.9285714285714286	42	42163
1645	62	1.4761904761904763	42	42205
1646	49	0.8909090909090909	55	42260
1647	-21	-0.875	24	42284
1648	111	1.1808510638297873	94	42378
1649	-100	-50.0	2	42380
1650	-100	-50.0	2	42382
1651	41	0.6507936507936508	63	42445
1652	-129	-4.161290322580645	31	42476
1653	139	2.106060606060606	66	42542
1654	-45	-0.9375	48	42590
1655	-100	-50.0	2	42592
1656	35	0.5072463768115942	69	42661
1657	-100	-50.0	2	42663
1658	165	4.125	40	42703
1659	136	1.9710144927536233	69	42772
1660	146	2.4745762711864407	59	42831
1661	-100	-50.0	2	42833
1662	-21	-0.875	24	42857
1663	-27	-0.9	30	42887
1664	-100	-50.0	2	42889
1665	141	2.203125	64	42953
1666	217	2.438202247191011	89	43042
1667	61	1.4186046511627908	43	43085
1668	146	2.4745762711864407	59	43144
1669	108	1.1134020618556701	97	43241
1670	50	0.9259259259259259	54	43295
1671	130	1.7333333333333334	75	43370
1672	-100	-50.0	2	43372
1673	-100	-50.0	2	43374
1674	127	1.6282051282051282	78	43452
1675	92	7.666666666666667	12	43464
1676	157	3.2708333333333335	48	43512
1677	-100	-50.0	2	43514
1678	32	0.4444444444444444	72	43586
1679	255	1.6776315789473684	152	43738
1680	-30	-0.9090909090909091	33	43771
1681	123	1.5	82	43853
1682	167	4.394736842105263	38	43891
1683	-119	-5.666666666666667	21	43912
1684	132	1.8082191780821917	73	43985
1685	-112	-8.0	14	43999
1686	316	3.4725274725274726	91	44090
1687	223	2.6867469879518073	83	44173
1688	-9	-0.75	12	44185
1689	44	0.7333333333333333	60	44245
1690	86	0.7226890756302521	119	44364
1691	51	0.9622641509433962	53	44417
1692	-126	-4.5	28	44445
1693	-139	-3.3902439024390243	41	44486
1694	-108	-10.8	10	44496
1695	-100	-50.0	2	44498
1696	52	1.0	52	44550
1697	-100	-50.0	2	44552
1698	-28	-0.9032258064516129	31	44583
1699	-103	-20.6	5	44588
1700	-38	-0.926829268292683	41	44629
1701	-113	-7.533333333333333	15	44644
1702	426	5.195121951219512	82	44726
1703	323	3.8452380952380953	84	44810
1704	-100	-50.0	2	44812
1705	-102	-25.5	4	44816
1706	-100	-50.0	2	44818
1707	-100	-50.0	2	44820
1708	-100	-50.0	2	44822
1709	-100	-50.0	2	44824
1710	-114	-7.125	16	44840
1711	-103	-20.6	5	44845
1712	53	1.0392156862745099	51	44896
1713	-28	-0.9032258064516129	31	44927
1714	-11	-0.7857142857142857	14	44941
1715	-100	-50.0	2	44943
1716	167	4.394736842105263	38	44981
1717	-100	-50.0	2	44983
1718	124	1.5308641975308641	81	45064
1719	156	3.183673469387755	49	45113
1720	-103	-20.6	5	45118
1721	53	1.0392156862745099	51	45169
1722	44	0.7333333333333333	60	45229
1723	-126	-4.5	28	45257
1724	68	1.8888888888888888	36	45293
1725	-12	-0.8	15	45308
1726	-102	-25.5	4	45312
1727	207	2.090909090909091	99	45411
1728	-122	-5.083333333333333	24	45435
1729	20	0.23809523809523808	84	45519
1730	18	0.20930232558139536	86	45605
1731	-30	-0.9090909090909091	33	45638
1732	61	1.4186046511627908	43	45681
1733	-100	-50.0	2	45683
1734	-100	-50.0	2	45685
1735	-119	-5.666666666666667	21	45706
1736	-114	-7.125	16	45722
1737	70	2.0588235294117645	34	45756
1738	78	3.0	26	45782
1739	133	1.8472222222222223	72	45854
1740	-100	-50.0	2	45856
1741	-118	-5.9	20	45876
1742	-114	-7.125	16	45892
1743	243	3.857142857142857	63	45955
1744	-40	-0.9302325581395349	43	45998
1745	-100	-50.0	2	46000
1746	-113	-7.533333333333333	15	46015
1747	-113	-7.533333333333333	15	46030
1748	-102	-25.5	4	46034
1749	-12	-0.8	15	46049
1750	90	6.428571428571429	14	46063
1751	165	4.125	40	46103
1752	-26	-0.896551724137931	29	46132
1753	-103	-20.6	5	46137
1754	67	1.8108108108108107	37	46174
1755	-128	-4.266666666666667	30	46204
1756	191	1.6608695652173913	115	46319
1757	213	2.2903225806451615	93	46412
1758	-17	-0.85	20	46432
1759	229	2.9740259740259742	77	46509
1760	151	2.7962962962962963	54	46563
1761	-54	-0.9473684210526315	57	46620
1762	-100	-50.0	2	46622
1763	-101	-33.666666666666664	3	46625
1764	180	7.2	25	46650
1765	141	2.203125	64	46714
1766	-12	-0.8	15	46729
1767	41	0.6507936507936508	63	46792
1768	51	0.9622641509433962	53	46845
1769	-100	-50.0	2	46847
1770	-102	-25.5	4	46851
1771	-100	-50.0	2	46853
1772	317	3.522222222222222	90	46943
1773	495	4.342105263157895	114	47057
1774	70	2.0588235294117645	34	47091
1775	-119	-5.666666666666667	21	47112
1776	-102	-25.5	4	47116
1777	-100	-50.0	2	47118
1778	-100	-50.0	2	47120
1779	61	1.4186046511627908	43	47163
1780	-100	-50.0	2	47165
1781	-19	-0.8636363636363636	22	47187
1782	-110	-9.166666666666666	12	47199
1783	28	0.3684210526315789	76	47275
1784	-125	-4.62962962962963	27	47302
1785	-51	-0.9444444444444444	54	47356
1786	-119	-5.666666666666667	21	47377
1787	-100	-50.0	2	47379
1788	63	1.5365853658536586	41	47420
1789	-100	-50.0	2	47422
1790	-119	-5.666666666666667	21	47443
1791	65	1.6666666666666667	39	47482
1792	-37	-0.925	40	47522
1793	-114	-7.125	16	47538
1794	149	2.6607142857142856	56	47594
1795	-36	-0.9230769230769231	39	47633
1796	-113	-7.533333333333333	15	47648
1797	-100	-50.0	2	47650
1798	-114	-7.125	16	47666
1799	18	0.20930232558139536	86	47752
1800	-14	-0.8235294117647058	17	47769
1801	62	1.4761904761904763	42	47811
1802	-106	-13.25	8	47819
1803	33	0.4647887323943662	71	47890
1804	56	1.1666666666666667	48	47938
1805	384	3.096774193548387	124	48062
1806	183	8.318181818181818	22	48084
1807	-26	-0.896551724137931	29	48113
1808	258	5.375	48	48161
1809	-113	-7.533333333333333	15	48176
1810	158	3.3617021276595747	47	48223
1811	153	2.9423076923076925	52	48275
1812	74	2.466666666666667	30	48305
1813	-103	-20.6	5	48310
1814	37	0.5522388059701493	67	48377
1815	416	4.521739130434782	92	48469
1816	383	3.064	125	48594
1817	252	4.666666666666667	54	48648
1818	166	4.256410256410256	39	48687
1819	-30	-0.9090909090909091	33	48720
1820	-100	-50.0	2	48722
1821	-47	-0.94	50	48772
1822	-101	-33.666666666666664	3	48775
1823	55	1.1224489795918366	49	48824
1824	76	2.7142857142857144	28	48852
1825	-40	-0.9302325581395349	43	48895
1826	-102	-25.5	4	48899
1827	712	7.191919191919192	99	48998
1828	-100	-50.0	2	49000
1829	48	0.8571428571428571	56	49056
1830	128	1.6623376623376624	77	49133
1831	71	2.1515151515151514	33	49166
1832	391	3.341880341880342	117	49283
1833	514	5.410526315789474	95	49378
1834	130	1.7333333333333334	75	49453
1835	157	3.2708333333333335	48	49501
1836	230	3.026315789473684	76	49577
1837	-100	-50.0	2	49579
1838	169	4.694444444444445	36	49615
1839	-4	-0.037037037037037035	108	49723
1840	248	4.275862068965517	58	49781
1841	-117	-6.157894736842105	19	49800
1842	-43	-0.9347826086956522	46	49846
1843	80	3.3333333333333335	24	49870
1844	-100	-50.0	2	49872
1845	155	3.1	50	49922
1846	82	3.727272727272727	22	49944
1847	-100	-50.0	2	49946
1848	125	1.5625	80	50026
1849	-39	-0.9285714285714286	42	50068
1850	-100	-50.0	2	50070
1851	126	1.5949367088607596	79	50149
1852	-108	-10.8	10	50159
1853	-101	-33.666666666666664	3	50162
1854	253	4.773584905660377	53	50215
1855	-106	-13.25	8	50223
1856	47	0.8245614035087719	57	50280
1857	55	1.1224489795918366	49	50329
1858	553	3.522292993630573	157	50486
1859	-111	-8.538461538461538	13	50499
1860	-10	-0.7692307692307693	13	50512
1861	167	4.394736842105263	38	50550
1862	325	3.9634146341463414	82	50632
1863	62	1.4761904761904763	42	50674
1864	70	2.0588235294117645	34	50708
1865	-100	-50.0	2	50710
1866	-42	-0.9333333333333333	45	50755
1867	63	1.5365853658536586	41	50796
1868	-50	-0.9433962264150944	53	50849
1869	-104	-17.333333333333332	6	50855
1870	254	4.884615384615385	52	50907
1871	-14	-0.8235294117647058	17	50924
1872	80	3.3333333333333335	24	50948
1873	49	0.8909090909090909	55	51003
1874	-31	-0.9117647058823529	34	51037
1875	-105	-15.0	7	51044
1876	167	4.394736842105263	38	51082
1877	76	2.7142857142857144	28	51110
1878	-100	-50.0	2	51112
1879	-100	-50.0	2	51114
1880	57	1.2127659574468086	47	51161
1881	-29	-0.90625	32	51193
1882	53	1.0392156862745099	51	51244
1883	58	1.2608695652173914	46	51290
1884	59	1.3111111111111111	45	51335
1885	-100	-50.0	2	51337
1886	161	3.659090909090909	44	51381
1887	-108	-10.8	10	51391
1888	-101	-33.666666666666664	3	51394
1889	-27	-0.9	30	51424
1890	-105	-15.0	7	51431
1891	340	5.074626865671642	67	51498
1892	-108	-10.8	10	51508
1893	-22	-0.88	25	51533
1894	-16	-0.8421052631578947	19	51552
1895	-100	-50.0	2	51554
1896	-109	-9.909090909090908	11	51565
1897	-100	-50.0	2	51567
1898	-100	-50.0	2	51569
1899	-100	-50.0	2	51571
1900	-100	-50.0	2	51573
1901	148	2.5964912280701755	57	51630
1902	45	0.7627118644067796	59	51689
1903	-100	-50.0	2	51691
1904	-36	-0.9230769230769231	39	51730
1905	66	1.736842105263158	38	51768
1906	-100	-50.0	2	51770
1907	-100	-50.0	2	51772
1908	-28	-0.9032258064516129	31	51803
1909	228	2.923076923076923	78	51881
1910	-101	-33.666666666666664	3	51884
1911	-100	-50.0	2	51886
1912	223	2.6867469879518073	83	51969
1913	234	3.25	72	52041
1914	162	3.7674418604651163	43	52084
1915	220	2.558139534883721	86	52170
1916	-115	-6.764705882352941	17	52187
1917	69	1.9714285714285715	35	52222
1918	-22	-0.88	25	52247
1919	250	4.464285714285714	56	52303
1920	89	0.7672413793103449	116	52419
1921	-105	-15.0	7	52426
1922	-103	-20.6	5	52431
1923	-100	-50.0	2	52433
1924	61	1.4186046511627908	43	52476
1925	178	6.592592592592593	27	52503
1926	-108	-10.8	10	52513
1927	62	1.4761904761904763	42	52555
1928	218	2.477272727272727	88	52643
1929	348	5.898305084745763	59	52702
1930	66	1.736842105263158	38	52740
1931	258	5.375	48	52788
1932	-105	-15.0	7	52795
1933	151	2.7962962962962963	54	52849
1934	35	0.5072463768115942	69	52918
1935	249	4.368421052631579	57	52975
1936	-108	-10.8	10	52985
1937	309	3.1530612244897958	98	53083
1938	139	2.106060606060606	66	53149
1939	30	0.40540540540540543	74	53223
1940	-110	-9.166666666666666	12	53235
1941	-100	-50.0	2	53237
1942	-100	-50.0	2	53239
1943	120	1.411764705882353	85	53324
1944	-25	-0.8928571428571429	28	53352
1945	-122	-5.083333333333333	24	53376
1946	53	1.0392156862745099	51	53427
1947	-116	-6.444444444444445	18	53445
1948	214	2.3260869565217392	92	53537
1949	740	4.3023255813953485	172	53709
1950	-110	-9.166666666666666	12	53721
1951	394	3.456140350877193	114	53835
1952	321	3.7325581395348837	86	53921
1953	-100	-50.0	2	53923
1954	502	4.691588785046729	107	54030
1955	170	1.25	136	54166
1956	-24	-0.8888888888888888	27	54193
1957	228	2.923076923076923	78	54271
1958	-100	-50.0	2	54273
1959	-132	-3.8823529411764706	34	54307
1960	-102	-25.5	4	54311
1961	518	5.6923076923076925	91	54402
1962	-39	-0.9285714285714286	42	54444
1963	-100	-50.0	2	54446
1964	-117	-6.157894736842105	19	54465
1965	-100	-50.0	2	54467
1966	-100	-50.0	2	54469
1967	-118	-5.9	20	54489
1968	71	2.1515151515151514	33	54522
1969	-50	-0.9433962264150944	53	54575
1970	-109	-9.909090909090908	11	54586
1971	252	4.666666666666667	54	54640
1972	-103	-20.6	5	54645
1973	65	1.6666666666666667	39	54684
1974	-100	-50.0	2	54686
1975	-100	-50.0	2	54688
1976	82	3.727272727272727	22	54710
1977	-100	-50.0	2	54712
1978	33	0.4647887323943662	71	54783
1979	-21	-0.875	24	54807
1980	-27	-0.9	30	54837
1981	176	6.068965517241379	29	54866
1982	-100	-50.0	2	54868
1983	-100	-50.0	2	54870
1984	-24	-0.8888888888888888	27	54897
1985	153	2.9423076923076925	52	54949
1986	174	5.612903225806452	31	54980
1987	137	2.014705882352941	68	55048
1988	347	5.783333333333333	60	55108
1989	54	1.08	50	55158
1990	-100	-50.0	2	55160
1991	409	4.1313131313131315	99	55259
1992	-22	-0.88	25	55284
1993	153	2.9423076923076925	52	55336
1994	-20	-0.8695652173913043	23	55359
1995	-35	-0.9210526315789473	38	55397
1996	261	5.8	45	55442
1997	-18	-0.8571428571428571	21	55463
1998	-110	-9.166666666666666	12	55475
1999	221	2.6	85	55560
2000	-101	-33.666666666666664	3	55563
2001	-104	-17.333333333333332	6	55569
2002	-10	-0.7692307692307693	13	55582
2003	442	6.696969696969697	66	55648
2004	-25	-0.8928571428571429	28	55676
2005	533	7.0131578947368425	76	55752
2006	-49	-0.9423076923076923	52	55804
2007	141	2.203125	64	55868
2008	-100	-50.0	2	55870
2009	-100	-50.0	2	55872
2010	375	2.819548872180451	133	56005
2011	-100	-50.0	2	56007
2012	118	1.3563218390804597	87	56094
2013	387	3.1983471074380163	121	56215
2014	211	2.221052631578947	95	56310
2015	146	2.4745762711864407	59	56369
2016	159	3.4565217391304346	46	56415
2017	-100	-50.0	2	56417
2018	68	1.8888888888888888	36	56453
2019	-111	-8.538461538461538	13	56466
2020	-102	-25.5	4	56470
2021	-135	-3.6486486486486487	37	56507
2022	139	2.106060606060606	66	56573
2023	-100	-50.0	2	56575
2024	132	1.8082191780821917	73	56648
2025	242	3.78125	64	56712
2026	164	4.0	41	56753
2027	352	6.4	55	56808
2028	-100	-50.0	2	56810
2029	46	0.7931034482758621	58	56868
2030	-114	-7.125	16	56884
2031	-120	-5.454545454545454	22	56906
2032	59	1.3111111111111111	45	56951
2033	207	2.090909090909091	99	57050
2034	67	1.8108108108108107	37	57087
2035	-122	-5.083333333333333	24	57111
2036	-101	-33.666666666666664	3	57114
2037	84	4.2	20	57134
2038	53	1.0392156862745099	51	57185
2039	78	3.0	26	57211
2040	50	0.9259259259259259	54	57265
2041	-100	-50.0	2	57267
2042	-100	-50.0	2	57269
2043	148	2.5964912280701755	57	57326
2044	-105	-15.0	7	57333
2045	-100	-50.0	2	57335
2046	-33	-0.9166666666666666	36	57371
2047	46	0.7931034482758621	58	57429
2048	-29	-0.90625	32	57461
2049	-101	-33.666666666666664	3	57464
2050	49	0.8909090909090909	55	57519
2051	-111	-8.538461538461538	13	57532
2052	315	3.4239130434782608	92	57624
2053	67	1.8108108108108107	37	57661
2054	-130	-4.0625	32	57693
2055	43	0.7049180327868853	61	57754
2056	-36	-0.9230769230769231	39	57793
2057	-115	-6.764705882352941	17	57810
2058	43	0.7049180327868853	61	57871
2059	60	1.3636363636363635	44	57915
2060	-100	-50.0	2	57917
2061	-24	-0.8888888888888888	27	57944
2062	206	2.06	100	58044
2063	-32	-0.9142857142857143	35	58079
2064	-66	-0.9565217391304348	69	58148
2065	196	1.7818181818181817	110	58258
2066	355	6.826923076923077	52	58310
2067	-31	-0.9117647058823529	34	58344
2068	-25	-0.8928571428571429	28	58372
2069	60	1.3636363636363635	44	58416
2070	182	7.913043478260869	23	58439
2071	-27	-0.9	30	58469
2072	-100	-50.0	2	58471
2073	-23	-0.8846153846153846	26	58497
2074	232	3.135135135135135	74	58571
2075	-100	-50.0	2	58573
2076	-125	-4.62962962962963	27	58600
2077	-122	-5.083333333333333	24	58624
2078	51	0.9622641509433962	53	58677
2079	274	2.0601503759398496	133	58810
2080	247	4.186440677966102	59	58869
2081	-117	-6.157894736842105	19	58888
2082	-100	-50.0	2	58890
2083	-103	-20.6	5	58895
2084	-100	-50.0	2	58897
2085	163	3.880952380952381	42	58939
2086	-100	-50.0	2	58941
2087	54	1.08	50	58991
2088	-100	-50.0	2	58993
2089	-136	-3.5789473684210527	38	59031
2090	-11	-0.7857142857142857	14	59045
2091	-25	-0.8928571428571429	28	59073
2092	-26	-0.896551724137931	29	59102
2093	168	4.54054054054054	37	59139
2094	-8	-0.7272727272727273	11	59150
2095	73	2.3548387096774195	31	59181
2096	25	0.31645569620253167	79	59260
2097	68	1.8888888888888888	36	59296
2098	-100	-50.0	2	59298
2099	81	3.5217391304347827	23	59321
2100	56	1.1666666666666667	48	59369
2101	162	3.7674418604651163	43	59412
2102	-11	-0.7857142857142857	14	59426
2103	484	3.872	125	59551
2104	-100	-50.0	2	59553
2105	377	2.877862595419847	131	59684
2106	244	3.935483870967742	62	59746
2107	154	3.019607843137255	51	59797
2108	-28	-0.9032258064516129	31	59828
2109	-100	-50.0	2	59830
2110	33	0.4647887323943662	71	59901
2111	-21	-0.875	24	59925
2112	212	2.25531914893617	94	60019
2113	-27	-0.9	30	60049
2114	63	1.5365853658536586	41	60090
2115	62	1.4761904761904763	42	60132
2116	-113	-7.533333333333333	15	60147
2117	9	0.09473684210526316	95	60242
2118	-19	-0.8636363636363636	22	60264
2119	63	1.5365853658536586	41	60305
2120	32	0.4444444444444444	72	60377
2121	67	1.8108108108108107	37	60414
2122	216	2.4	90	60504
2123	-31	-0.9117647058823529	34	60538
2124	195	1.7567567567567568	111	60649
2125	-100	-50.0	2	60651
2126	-122	-5.083333333333333	24	60675
2127	-37	-0.925	40	60715
2128	-110	-9.166666666666666	12	60727
2129	75	2.586206896551724	29	60756
2130	-100	-50.0	2	60758
2131	333	4.5	74	60832
2132	-131	-3.9696969696969697	33	60865
2133	-102	-25.5	4	60869
2134	58	1.2608695652173914	46	60915
2135	-27	-0.9	30	60945
2136	391	3.341880341880342	117	61062
2137	133	1.8472222222222223	72	61134
2138	80	3.3333333333333335	24	61158
2139	-118	-5.9	20	61178
2140	77	2.8518518518518516	27	61205
2141	415	4.462365591397849	93	61298
2142	-102	-25.5	4	61302
2143	-119	-5.666666666666667	21	61323
2144	-108	-10.8	10	61333
2145	258	5.375	48	61381
2146	167	4.394736842105263	38	61419
2147	241	3.707692307692308	65	61484
2148	642	3.798816568047337	169	61653
2149	79	3.16	25	61678
2150	273	8.272727272727273	33	61711
2151	-35	-0.9210526315789473	38	61749
2152	42	0.6774193548387096	62	61811
2153	-100	-50.0	2	61813
2154	250	4.464285714285714	56	61869
2155	233	3.191780821917808	73	61942
2156	74	2.466666666666667	30	61972
2157	62	1.4761904761904763	42	62014
2158	72	2.25	32	62046
2159	-112	-8.0	14	62060
2160	-100	-50.0	2	62062
2161	-31	-0.9117647058823529	34	62096
2162	233	3.191780821917808	73	62169
2163	-24	-0.8888888888888888	27	62196
2164	-106	-13.25	8	62204
2165	440	6.470588235294118	68	62272
2166	-101	-33.666666666666664	3	62275
2167	-100	-50.0	2	62277
2168	63	1.5365853658536586	41	62318
2169	228	2.923076923076923	78	62396
2170	247	4.186440677966102	59	62455
2171	62	1.4761904761904763	42	62497
2172	351	6.267857142857143	56	62553
2173	43	0.7049180327868853	61	62614
2174	176	6.068965517241379	29	62643
2175	261	5.8	45	62688
2176	507	4.970588235294118	102	62790
2177	-10	-0.7692307692307693	13	62803
2178	154	3.019607843137255	51	62854
2179	-100	-50.0	2	62856
2180	-26	-0.896551724137931	29	62885
2181	-100	-50.0	2	62887
2182	-106	-13.25	8	62895
2183	133	1.8472222222222223	72	62967
2184	64	1.6	40	63007
2185	60	1.3636363636363635	44	63051
2186	135	1.9285714285714286	70	63121
2187	314	3.3763440860215055	93	63214
2188	-104	-17.333333333333332	6	63220
2189	142	2.253968253968254	63	63283
2190	268	7.052631578947368	38	63321
2191	-27	-0.9	30	63351
2192	-111	-8.538461538461538	13	63364
2193	70	2.0588235294117645	34	63398
2194	-41	-0.9318181818181818	44	63442
2195	767	5.289655172413793	145	63587
2196	-110	-9.166666666666666	12	63599
2197	129	1.6973684210526316	76	63675
2198	-20	-0.8695652173913043	23	63698
2199	122	1.4698795180722892	83	63781
2200	66	1.736842105263158	38	63819
2201	261	5.8	45	63864
2202	-29	-0.90625	32	63896
2203	-100	-50.0	2	63898
2204	-118	-5.9	20	63918
2205	429	5.430379746835443	79	63997
2206	-116	-6.444444444444445	18	64015
2207	103	1.0098039215686274	102	64117
2208	331	4.355263157894737	76	64193
2209	-8	-0.7272727272727273	11	64204
2210	409	4.1313131313131315	99	64303
2211	128	1.6623376623376624	77	64380
2212	-21	-0.875	24	64404
2213	-29	-0.90625	32	64436
2214	-104	-17.333333333333332	6	64442
2215	-105	-15.0	7	64449
2216	78	3.0	26	64475
2217	-100	-50.0	2	64477
2218	-100	-50.0	2	64479
2219	-119	-5.666666666666667	21	64500
2220	-101	-33.666666666666664	3	64503
2221	-100	-50.0	2	64505
2222	385	3.130081300813008	123	64628
2223	164	4.0	41	64669
2224	26	0.3333333333333333	78	64747
2225	71	2.1515151515151514	33	64780
2226	-100	-50.0	2	64782
2227	364	2.5277777777777777	144	64926
2228	313	3.3297872340425534	94	65020
2229	244	3.935483870967742	62	65082
2230	-30	-0.9090909090909091	33	65115
2231	135	1.9285714285714286	70	65185
2232	152	2.8679245283018866	53	65238
2233	-113	-7.533333333333333	15	65253
2234	147	2.5344827586206895	58	65311
2235	240	3.6363636363636362	66	65377
2236	-100	-50.0	2	65379
2237	-19	-0.8636363636363636	22	65401
2238	-115	-6.764705882352941	17	65418
2239	438	6.257142857142857	70	65488
2240	-17	-0.85	20	65508
2241	-100	-50.0	2	65510
2242	937	5.293785310734464	177	65687
2243	269	7.27027027027027	37	65724
2244	-37	-0.925	40	65764
2245	-102	-25.5	4	65768
2246	-106	-13.25	8	65776
2247	154	3.019607843137255	51	65827
2248	-100	-50.0	2	65829
2249	327	4.0875	80	65909
2250	-2	-0.4	5	65914
2251	-109	-9.909090909090908	11	65925
2252	-100	-50.0	2	65927
2253	-100	-50.0	2	65929
2254	425	5.120481927710843	83	66012
2255	217	2.438202247191011	89	66101
2256	-100	-50.0	2	66103
2257	235	3.3098591549295775	71	66174
2258	510	5.151515151515151	99	66273
2259	-100	-50.0	2	66275
2260	-123	-4.92	25	66300
2261	245	4.016393442622951	61	66361
2262	492	4.205128205128205	117	66478
2263	-121	-5.260869565217392	23	66501
2264	-100	-50.0	2	66503
2265	591	4.966386554621849	119	66622
2266	-37	-0.925	40	66662
2267	265	6.463414634146342	41	66703
2268	-107	-11.88888888888889	9	66712
2269	464	3.2	145	66857
2270	40	0.625	64	66921
2271	129	1.6973684210526316	76	66997
2272	420	4.7727272727272725	88	67085
2273	-108	-10.8	10	67095
2274	-100	-50.0	2	67097
2275	210	2.1875	96	67193
2276	520	5.842696629213483	89	67282
2277	491	4.161016949152542	118	67400
2278	-100	-50.0	2	67402
2279	-101	-33.666666666666664	3	67405
2280	220	2.558139534883721	86	67491
2281	-100	-50.0	2	67493
2282	616	6.553191489361702	94	67587
2283	41	0.6507936507936508	63	67650
2284	320	3.67816091954023	87	67737
2285	65	1.6666666666666667	39	67776
2286	-106	-13.25	8	67784
2287	241	3.707692307692308	65	67849
2288	-30	-0.9090909090909091	33	67882
2289	-119	-5.666666666666667	21	67903
2290	165	4.125	40	67943
2291	-101	-33.666666666666664	3	67946
2292	222	2.642857142857143	84	68030
2293	79	3.16	25	68055
2294	172	5.212121212121212	33	68088
2295	-100	-50.0	2	68090
2296	154	3.019607843137255	51	68141
2297	56	1.1666666666666667	48	68189
2298	-100	-50.0	2	68191
2299	597	5.283185840707965	113	68304
2300	-19	-0.8636363636363636	22	68326
2301	-106	-13.25	8	68334
2302	226	2.825	80	68414
2303	-19	-0.8636363636363636	22	68436
2304	83	3.9523809523809526	21	68457
2305	80	3.3333333333333335	24	68481
2306	-100	-50.0	2	68483
2307	322	3.788235294117647	85	68568
2308	-100	-50.0	2	68570
2309	-101	-33.666666666666664	3	68573
2310	-100	-50.0	2	68575
2311	363	8.25	44	68619
2312	-20	-0.8695652173913043	23	68642
2313	65	1.6666666666666667	39	68681
2314	-100	-50.0	2	68683
2315	-47	-0.94	50	68733
2316	-16	-0.8421052631578947	19	68752
2317	-106	-13.25	8	68760
2318	-114	-7.125	16	68776
2319	-102	-25.5	4	68780
2320	150	2.727272727272727	55	68835
2321	216	2.4	90	68925
2322	232	3.135135135135135	74	68999
2323	262	5.954545454545454	44	69043
2324	-110	-9.166666666666666	12	69055
2325	63	1.5365853658536586	41	69096
2326	-8	-0.7272727272727273	11	69107
2327	150	2.727272727272727	55	69162
2328	-100	-50.0	2	69164
2329	325	3.9634146341463414	82	69246
2330	-117	-6.157894736842105	19	69265
2331	208	2.122448979591837	98	69363
2332	156	3.183673469387755	49	69412
2333	497	4.4375	112	69524
2334	68	1.8888888888888888	36	69560
2335	-100	-50.0	2	69562
2336	67	1.8108108108108107	37	69599
2337	-103	-20.6	5	69604
2338	60	1.3636363636363635	44	69648
2339	152	2.8679245283018866	53	69701
2340	168	4.54054054054054	37	69738
2341	177	6.321428571428571	28	69766
2342	49	0.8909090909090909	55	69821
2343	-100	-50.0	2	69823
2344	-100	-50.0	2	69825
2345	169	4.694444444444445	36	69861
2346	-100	-50.0	2	69863
2347	304	2.9514563106796117	103	69966
2348	688	5.59349593495935	123	70089
2349	-16	-0.8421052631578947	19	70108
2350	298	2.7339449541284404	109	70217
2351	42	0.6774193548387096	62	70279
2352	-15	-0.8333333333333334	18	70297
2353	-100	-50.0	2	70299
2354	118	1.3563218390804597	87	70386
2355	163	3.880952380952381	42	70428
2356	308	3.111111111111111	99	70527
2357	66	1.736842105263158	38	70565
2358	-100	-50.0	2	70567
2359	420	4.7727272727272725	88	70655
2360	-25	-0.8928571428571429	28	70683
2361	66	1.736842105263158	38	70721
2362	-100	-50.0	2	70723
2363	-133	-3.8	35	70758
2364	72	2.25	32	70790
2365	-20	-0.8695652173913043	23	70813
2366	-43	-0.9347826086956522	46	70859
2367	232	3.135135135135135	74	70933
2368	-42	-0.9333333333333333	45	70978
