Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
2383	60	1.3636363636363635	44	70926	2383	60	1.3636363636363635	44	70926	2383	60	1.3636363636363635	44	70926	2383	60	1.3636363636363635	44	70926
2384	398	3.618181818181818	110	71036	2384	398	3.618181818181818	110	71036	2384	398	3.618181818181818	110	71036	2384	398	3.618181818181818	110	71036
2385	44	0.7333333333333333	60	71096	2385	44	0.7333333333333333	60	71096	2385	44	0.7333333333333333	60	71096	2385	44	0.7333333333333333	60	71096
2386	-123	-4.92	25	71121	2386	-123	-4.92	25	71121	2386	-123	-4.92	25	71121	2386	-123	-4.92	25	71121
2387	-123	-4.92	25	71146	2387	-123	-4.92	25	71146	2387	-123	-4.92	25	71146	2387	-123	-4.92	25	71146
2388	45	0.7627118644067796	59	71205	2388	45	0.7627118644067796	59	71205	2388	45	0.7627118644067796	59	71205	2388	45	0.7627118644067796	59	71205
2389	208	2.122448979591837	98	71303	2389	208	2.122448979591837	98	71303	2389	208	2.122448979591837	98	71303	2389	208	2.122448979591837	98	71303
2390	-60	-0.9523809523809523	63	71366	2390	-60	-0.9523809523809523	63	71366	2390	-60	-0.9523809523809523	63	71366	2390	-60	-0.9523809523809523	63	71366
2391	-100	-50.0	2	71368	2391	-100	-50.0	2	71368	2391	-100	-50.0	2	71368	2391	-100	-50.0	2	71368
2392	-18	-0.8571428571428571	21	71389	2392	-18	-0.8571428571428571	21	71389	2392	-18	-0.8571428571428571	21	71389	2392	-18	-0.8571428571428571	21	71389
2393	-110	-9.166666666666666	12	71401	2393	-110	-9.166666666666666	12	71401	2393	-110	-9.166666666666666	12	71401	2393	-110	-9.166666666666666	12	71401
2394	-100	-50.0	2	71403	2394	-100	-50.0	2	71403	2394	-100	-50.0	2	71403	2394	-100	-50.0	2	71403
2395	-29	-0.90625	32	71435	2395	-29	-0.90625	32	71435	2395	-29	-0.90625	32	71435	2395	-29	-0.90625	32	71435
2396	146	2.4745762711864407	59	71494	2396	146	2.4745762711864407	59	71494	2396	146	2.4745762711864407	59	71494	2396	146	2.4745762711864407	59	71494
2397	164	4.0	41	71535	2397	164	4.0	41	71535	2397	164	4.0	41	71535	2397	164	4.0	41	71535
2398	427	5.271604938271605	81	71616	2398	427	5.271604938271605	81	71616	2398	427	5.271604938271605	81	71616	2398	427	5.271604938271605	81	71616
2399	457	3.0065789473684212	152	71768	2399	457	3.0065789473684212	152	71768	2399	457	3.0065789473684212	152	71768	2399	457	3.0065789473684212	152	71768
2400	139	2.106060606060606	66	71834	2400	139	2.106060606060606	66	71834	2400	139	2.106060606060606	66	71834	2400	139	2.106060606060606	66	71834
2401	-108	-10.8	10	71844	2401	-108	-10.8	10	71844	2401	-108	-10.8	10	71844	2401	-108	-10.8	10	71844
2402	50	0.9259259259259259	54	71898	2402	50	0.9259259259259259	54	71898	2402	50	0.9259259259259259	54	71898	2402	50	0.9259259259259259	54	71898
2403	-100	-50.0	2	71900	2403	-100	-50.0	2	71900	2403	-100	-50.0	2	71900	2403	-100	-50.0	2	71900
2404	-28	-0.9032258064516129	31	71931	2404	-28	-0.9032258064516129	31	71931	2404	-28	-0.9032258064516129	31	71931	2404	-28	-0.9032258064516129	31	71931
2405	40	0.625	64	71995	2405	40	0.625	64	71995	2405	40	0.625	64	71995	2405	40	0.625	64	71995
2406	441	6.582089552238806	67	72062	2406	441	6.582089552238806	67	72062	2406	441	6.582089552238806	67	72062	2406	441	6.582089552238806	67	72062
2407	684	5.3858267716535435	127	72189	2407	684	5.3858267716535435	127	72189	2407	684	5.3858267716535435	127	72189	2407	684	5.3858267716535435	127	72189
2408	54	1.08	50	72239	2408	54	1.08	50	72239	2408	54	1.08	50	72239	2408	54	1.08	50	72239
2409	59	1.3111111111111111	45	72284	2409	59	1.3111111111111111	45	72284	2409	59	1.3111111111111111	45	72284	2409	59	1.3111111111111111	45	72284
2410	-35	-0.9210526315789473	38	72322	2410	-35	-0.9210526315789473	38	72322	2410	-35	-0.9210526315789473	38	72322	2410	-35	-0.9210526315789473	38	72322
2411	83	3.9523809523809526	21	72343	2411	83	3.9523809523809526	21	72343	2411	83	3.9523809523809526	21	72343	2411	83	3.9523809523809526	21	72343
2412	39	0.6	65	72408	2412	39	0.6	65	72408	2412	39	0.6	65	72408	2412	39	0.6	65	72408
2413	143	2.306451612903226	62	72470	2413	143	2.306451612903226	62	72470	2413	143	2.306451612903226	62	72470	2413	143	2.306451612903226	62	72470
2414	-100	-50.0	2	72472	2414	-100	-50.0	2	72472	2414	-100	-50.0	2	72472	2414	-100	-50.0	2	72472
2415	-100	-50.0	2	72474	2415	-100	-50.0	2	72474	2415	-100	-50.0	2	72474	2415	-100	-50.0	2	72474
2416	-10	-0.7692307692307693	13	72487	2416	-10	-0.7692307692307693	13	72487	2416	-10	-0.7692307692307693	13	72487	2416	-10	-0.7692307692307693	13	72487
2417	-119	-5.666666666666667	21	72508	2417	-119	-5.666666666666667	21	72508	2417	-119	-5.666666666666667	21	72508	2417	-119	-5.666666666666667	21	72508
2418	-14	-0.8235294117647058	17	72525	2418	-14	-0.8235294117647058	17	72525	2418	-14	-0.8235294117647058	17	72525	2418	-14	-0.8235294117647058	17	72525
2419	432	5.684210526315789	76	72601	2419	432	5.684210526315789	76	72601	2419	432	5.684210526315789	76	72601	2419	432	5.684210526315789	76	72601
2420	-106	-13.25	8	72609	2420	-106	-13.25	8	72609	2420	-106	-13.25	8	72609	2420	-106	-13.25	8	72609
2421	-100	-50.0	2	72611	2421	-100	-50.0	2	72611	2421	-100	-50.0	2	72611	2421	-100	-50.0	2	72611
2422	-23	-0.8846153846153846	26	72637	2422	-23	-0.8846153846153846	26	72637	2422	-23	-0.8846153846153846	26	72637	2422	-23	-0.8846153846153846	26	72637
2423	-100	-50.0	2	72639	2423	-100	-50.0	2	72639	2423	-100	-50.0	2	72639	2423	-100	-50.0	2	72639
2424	70	2.0588235294117645	34	72673	2424	70	2.0588235294117645	34	72673	2424	70	2.0588235294117645	34	72673	2424	70	2.0588235294117645	34	72673
2425	64	1.6	40	72713	2425	64	1.6	40	72713	2425	64	1.6	40	72713	2425	64	1.6	40	72713
2426	-100	-50.0	2	72715	2426	-100	-50.0	2	72715	2426	-100	-50.0	2	72715	2426	-100	-50.0	2	72715
2427	522	6.0	87	72802	2427	522	6.0	87	72802	2427	522	6.0	87	72802	2427	522	6.0	87	72802
2428	589	4.867768595041323	121	72923	2428	589	4.867768595041323	121	72923	2428	589	4.867768595041323	121	72923	2428	589	4.867768595041323	121	72923
2429	-100	-50.0	2	72925	2429	-100	-50.0	2	72925	2429	-100	-50.0	2	72925	2429	-100	-50.0	2	72925
2430	-18	-0.8571428571428571	21	72946	2430	-18	-0.8571428571428571	21	72946	2430	-18	-0.8571428571428571	21	72946	2430	-18	-0.8571428571428571	21	72946
2431	275	8.870967741935484	31	72977	2431	275	8.870967741935484	31	72977	2431	275	8.870967741935484	31	72977	2431	275	8.870967741935484	31	72977
2432	229	2.9740259740259742	77	73054	2432	229	2.9740259740259742	77	73054	2432	229	2.9740259740259742	77	73054	2432	229	2.9740259740259742	77	73054
2433	248	4.275862068965517	58	73112	2433	248	4.275862068965517	58	73112	2433	248	4.275862068965517	58	73112	2433	248	4.275862068965517	58	73112
2434	-100	-50.0	2	73114	2434	-100	-50.0	2	73114	2434	-100	-50.0	2	73114	2434	-100	-50.0	2	73114
2435	241	3.707692307692308	65	73179	2435	241	3.707692307692308	65	73179	2435	241	3.707692307692308	65	73179	2435	241	3.707692307692308	65	73179
2436	-104	-17.333333333333332	6	73185	2436	-104	-17.333333333333332	6	73185	2436	-104	-17.333333333333332	6	73185	2436	-104	-17.333333333333332	6	73185
2437	81	3.5217391304347827	23	73208	2437	81	3.5217391304347827	23	73208	2437	81	3.5217391304347827	23	73208	2437	81	3.5217391304347827	23	73208
2438	236	3.3714285714285714	70	73278	2438	236	3.3714285714285714	70	73278	2438	236	3.3714285714285714	70	73278	2438	236	3.3714285714285714	70	73278
2439	-134	-3.7222222222222223	36	73314	2439	-134	-3.7222222222222223	36	73314	2439	-134	-3.7222222222222223	36	73314	2439	-134	-3.7222222222222223	36	73314
2440	-100	-50.0	2	73316	2440	-100	-50.0	2	73316	2440	-100	-50.0	2	73316	2440	-100	-50.0	2	73316
2441	226	2.825	80	73396	2441	226	2.825	80	73396	2441	226	2.825	80	73396	2441	226	2.825	80	73396
2442	80	3.3333333333333335	24	73420	2442	80	3.3333333333333335	24	73420	2442	80	3.3333333333333335	24	73420	2442	80	3.3333333333333335	24	73420
2443	168	4.54054054054054	37	73457	2443	168	4.54054054054054	37	73457	2443	168	4.54054054054054	37	73457	2443	168	4.54054054054054	37	73457
2444	-100	-50.0	2	73459	2444	-100	-50.0	2	73459	2444	-100	-50.0	2	73459	2444	-100	-50.0	2	73459
2445	69	1.9714285714285715	35	73494	2445	69	1.9714285714285715	35	73494	2445	69	1.9714285714285715	35	73494	2445	69	1.9714285714285715	35	73494
2446	48	0.8571428571428571	56	73550	2446	48	0.8571428571428571	56	73550	2446	48	0.8571428571428571	56	73550	2446	48	0.8571428571428571	56	73550
2447	-100	-50.0	2	73552	2447	-100	-50.0	2	73552	2447	-100	-50.0	2	73552	2447	-100	-50.0	2	73552
2448	-100	-50.0	2	73554	2448	-100	-50.0	2	73554	2448	-100	-50.0	2	73554	2448	-100	-50.0	2	73554
2449	-10	-0.7692307692307693	13	73567	2449	-10	-0.7692307692307693	13	73567	2449	-10	-0.7692307692307693	13	73567	2449	-10	-0.7692307692307693	13	73567
2450	-106	-13.25	8	73575	2450	-106	-13.25	8	73575	2450	-106	-13.25	8	73575	2450	-106	-13.25	8	73575
2451	360	2.4324324324324325	148	73723	2451	360	2.4324324324324325	148	73723	2451	360	2.4324324324324325	148	73723	2451	360	2.4324324324324325	148	73723
2452	-102	-25.5	4	73727	2452	-102	-25.5	4	73727	2452	-102	-25.5	4	73727	2452	-102	-25.5	4	73727
2453	-29	-0.90625	32	73759	2453	-29	-0.90625	32	73759	2453	-29	-0.90625	32	73759	2453	-29	-0.90625	32	73759
2454	219	2.5172413793103448	87	73846	2454	219	2.5172413793103448	87	73846	2454	219	2.5172413793103448	87	73846	2454	219	2.5172413793103448	87	73846
2455	148	2.5964912280701755	57	73903	2455	148	2.5964912280701755	57	73903	2455	148	2.5964912280701755	57	73903	2455	148	2.5964912280701755	57	73903
2456	-104	-17.333333333333332	6	73909	2456	-104	-17.333333333333332	6	73909	2456	-104	-17.333333333333332	6	73909	2456	-104	-17.333333333333332	6	73909
2457	-105	-15.0	7	73916	2457	-105	-15.0	7	73916	2457	-105	-15.0	7	73916	2457	-105	-15.0	7	73916
2458	-100	-50.0	2	73918	2458	-100	-50.0	2	73918	2458	-100	-50.0	2	73918	2458	-100	-50.0	2	73918
2459	-137	-3.5128205128205128	39	73957	2459	-137	-3.5128205128205128	39	73957	2459	-137	-3.5128205128205128	39	73957	2459	-137	-3.5128205128205128	39	73957
2460	342	5.2615384615384615	65	74022	2460	342	5.2615384615384615	65	74022	2460	342	5.2615384615384615	65	74022	2460	342	5.2615384615384615	65	74022
2461	370	2.681159420289855	138	74160	2461	370	2.681159420289855	138	74160	2461	370	2.681159420289855	138	74160	2461	370	2.681159420289855	138	74160
2462	352	6.4	55	74215	2462	352	6.4	55	74215	2462	352	6.4	55	74215	2462	352	6.4	55	74215
2463	-100	-50.0	2	74217	2463	-100	-50.0	2	74217	2463	-100	-50.0	2	74217	2463	-100	-50.0	2	74217
2464	313	3.3297872340425534	94	74311	2464	313	3.3297872340425534	94	74311	2464	313	3.3297872340425534	94	74311	2464	313	3.3297872340425534	94	74311
2465	-2	-0.4	5	74316	2465	-2	-0.4	5	74316	2465	-2	-0.4	5	74316	2465	-2	-0.4	5	74316
2466	-13	-0.8125	16	74332	2466	-13	-0.8125	16	74332	2466	-13	-0.8125	16	74332	2466	-13	-0.8125	16	74332
2467	71	2.1515151515151514	33	74365	2467	71	2.1515151515151514	33	74365	2467	71	2.1515151515151514	33	74365	2467	71	2.1515151515151514	33	74365
2468	252	4.666666666666667	54	74419	2468	252	4.666666666666667	54	74419	2468	252	4.666666666666667	54	74419	2468	252	4.666666666666667	54	74419
2469	165	4.125	40	74459	2469	165	4.125	40	74459	2469	165	4.125	40	74459	2469	165	4.125	40	74459
2470	499	4.536363636363636	110	74569	2470	499	4.536363636363636	110	74569	2470	499	4.536363636363636	110	74569	2470	499	4.536363636363636	110	74569
2471	518	5.6923076923076925	91	74660	2471	518	5.6923076923076925	91	74660	2471	518	5.6923076923076925	91	74660	2471	518	5.6923076923076925	91	74660
2472	-100	-50.0	2	74662	2472	-100	-50.0	2	74662	2472	-100	-50.0	2	74662	2472	-100	-50.0	2	74662
2473	77	2.8518518518518516	27	74689	2473	77	2.8518518518518516	27	74689	2473	77	2.8518518518518516	27	74689	2473	77	2.8518518518518516	27	74689
2474	409	4.1313131313131315	99	74788	2474	409	4.1313131313131315	99	74788	2474	409	4.1313131313131315	99	74788	2474	409	4.1313131313131315	99	74788
2475	237	3.4347826086956523	69	74857	2475	237	3.4347826086956523	69	74857	2475	237	3.4347826086956523	69	74857	2475	237	3.4347826086956523	69	74857
2476	159	3.4565217391304346	46	74903	2476	159	3.4565217391304346	46	74903	2476	159	3.4565217391304346	46	74903	2476	159	3.4565217391304346	46	74903
2477	799	3.7336448598130842	214	75117	2477	799	3.7336448598130842	214	75117	2477	799	3.7336448598130842	214	75117	2477	799	3.7336448598130842	214	75117
2478	-109	-9.909090909090908	11	75128	2478	-109	-9.909090909090908	11	75128	2478	-109	-9.909090909090908	11	75128	2478	-109	-9.909090909090908	11	75128
2479	-9	-0.75	12	75140	2479	-9	-0.75	12	75140	2479	-9	-0.75	12	75140	2479	-9	-0.75	12	75140
2480	223	2.6867469879518073	83	75223	2480	223	2.6867469879518073	83	75223	2480	223	2.6867469879518073	83	75223	2480	223	2.6867469879518073	83	75223
2481	-100	-50.0	2	75225	2481	-100	-50.0	2	75225	2481	-100	-50.0	2	75225	2481	-100	-50.0	2	75225
2482	-103	-20.6	5	75230	2482	-103	-20.6	5	75230	2482	-103	-20.6	5	75230	2482	-103	-20.6	5	75230
2483	78	3.0	26	75256	2483	78	3.0	26	75256	2483	78	3.0	26	75256	2483	78	3.0	26	75256
2484	626	7.4523809523809526	84	75340	2484	626	7.4523809523809526	84	75340	2484	626	7.4523809523809526	84	75340	2484	626	7.4523809523809526	84	75340
2485	-106	-13.25	8	75348	2485	-106	-13.25	8	75348	2485	-106	-13.25	8	75348	2485	-106	-13.25	8	75348
2486	252	4.666666666666667	54	75402	2486	252	4.666666666666667	54	75402	2486	252	4.666666666666667	54	75402	2486	252	4.666666666666667	54	75402
2487	-24	-0.8888888888888888	27	75429	2487	-24	-0.8888888888888888	27	75429	2487	-24	-0.8888888888888888	27	75429	2487	-24	-0.8888888888888888	27	75429
2488	73	2.3548387096774195	31	75460	2488	73	2.3548387096774195	31	75460	2488	73	2.3548387096774195	31	75460	2488	73	2.3548387096774195	31	75460
2489	173	5.40625	32	75492	2489	173	5.40625	32	75492	2489	173	5.40625	32	75492	2489	173	5.40625	32	75492
2490	-114	-7.125	16	75508	2490	-114	-7.125	16	75508	2490	-114	-7.125	16	75508	2490	-114	-7.125	16	75508
2491	1262	4.9296875	256	75764	2491	1262	4.9296875	256	75764	2491	1262	4.9296875	256	75764	2491	1262	4.9296875	256	75764
2492	227	2.8734177215189876	79	75843	2492	227	2.8734177215189876	79	75843	2492	227	2.8734177215189876	79	75843	2492	227	2.8734177215189876	79	75843
2493	-119	-5.666666666666667	21	75864	2493	-119	-5.666666666666667	21	75864	2493	-119	-5.666666666666667	21	75864	2493	-119	-5.666666666666667	21	75864
2494	480	3.7209302325581395	129	75993	2494	480	3.7209302325581395	129	75993	2494	480	3.7209302325581395	129	75993	2494	480	3.7209302325581395	129	75993
2495	57	1.2127659574468086	47	76040	2495	57	1.2127659574468086	47	76040	2495	57	1.2127659574468086	47	76040	2495	57	1.2127659574468086	47	76040
2496	-120	-5.454545454545454	22	76062	2496	-120	-5.454545454545454	22	76062	2496	-120	-5.454545454545454	22	76062	2496	-120	-5.454545454545454	22	76062
2497	-111	-8.538461538461538	13	76075	2497	-111	-8.538461538461538	13	76075	2497	-111	-8.538461538461538	13	76075	2497	-111	-8.538461538461538	13	76075
2498	-24	-0.8888888888888888	27	76102	2498	-24	-0.8888888888888888	27	76102	2498	-24	-0.8888888888888888	27	76102	2498	-24	-0.8888888888888888	27	76102
2499	-100	-50.0	2	76104	2499	-100	-50.0	2	76104	2499	-100	-50.0	2	76104	2499	-100	-50.0	2	76104
2500	163	3.880952380952381	42	76146	2500	163	3.880952380952381	42	76146	2500	163	3.880952380952381	42	76146	2500	163	3.880952380952381	42	76146
2501	513	5.34375	96	76242	2501	513	5.34375	96	76242	2501	513	5.34375	96	76242	2501	513	5.34375	96	76242
2502	908	8.647619047619047	105	76347	2502	908	8.647619047619047	105	76347	2502	908	8.647619047619047	105	76347	2502	908	8.647619047619047	105	76347
2503	-103	-20.6	5	76352	2503	-103	-20.6	5	76352	2503	-103	-20.6	5	76352	2503	-103	-20.6	5	76352
2504	445	7.063492063492063	63	76415	2504	445	7.063492063492063	63	76415	2504	445	7.063492063492063	63	76415	2504	445	7.063492063492063	63	76415
2505	177	6.321428571428571	28	76443	2505	177	6.321428571428571	28	76443	2505	177	6.321428571428571	28	76443	2505	177	6.321428571428571	28	76443
2506	167	4.394736842105263	38	76481	2506	167	4.394736842105263	38	76481	2506	167	4.394736842105263	38	76481	2506	167	4.394736842105263	38	76481
2507	-100	-50.0	2	76483	2507	-100	-50.0	2	76483	2507	-100	-50.0	2	76483	2507	-100	-50.0	2	76483
2508	67	1.8108108108108107	37	76520	2508	67	1.8108108108108107	37	76520	2508	67	1.8108108108108107	37	76520	2508	67	1.8108108108108107	37	76520
2509	454	8.407407407407407	54	76574	2509	454	8.407407407407407	54	76574	2509	454	8.407407407407407	54	76574	2509	454	8.407407407407407	54	76574
2510	403	3.8380952380952382	105	76679	2510	403	3.8380952380952382	105	76679	2510	403	3.8380952380952382	105	76679	2510	403	3.8380952380952382	105	76679
2511	-57	-0.95	60	76739	2511	-57	-0.95	60	76739	2511	-57	-0.95	60	76739	2511	-57	-0.95	60	76739
2512	147	2.5344827586206895	58	76797	2512	147	2.5344827586206895	58	76797	2512	147	2.5344827586206895	58	76797	2512	147	2.5344827586206895	58	76797
2513	253	4.773584905660377	53	76850	2513	253	4.773584905660377	53	76850	2513	253	4.773584905660377	53	76850	2513	253	4.773584905660377	53	76850
2514	-114	-7.125	16	76866	2514	-114	-7.125	16	76866	2514	-114	-7.125	16	76866	2514	-114	-7.125	16	76866
2515	24	0.3	80	76946	2515	24	0.3	80	76946	2515	24	0.3	80	76946	2515	24	0.3	80	76946
2516	-100	-50.0	2	76948	2516	-100	-50.0	2	76948	2516	-100	-50.0	2	76948	2516	-100	-50.0	2	76948
2517	1194	5.354260089686099	223	77171	2517	1194	5.354260089686099	223	77171	2517	1194	5.354260089686099	223	77171	2517	1194	5.354260089686099	223	77171
2518	72	2.25	32	77203	2518	72	2.25	32	77203	2518	72	2.25	32	77203	2518	72	2.25	32	77203
2519	364	8.465116279069768	43	77246	2519	364	8.465116279069768	43	77246	2519	364	8.465116279069768	43	77246	2519	364	8.465116279069768	43	77246
2520	971	6.79020979020979	143	77389	2520	971	6.79020979020979	143	77389	2520	971	6.79020979020979	143	77389	2520	971	6.79020979020979	143	77389
2521	-17	-0.85	20	77409	2521	-17	-0.85	20	77409	2521	-17	-0.85	20	77409	2521	-17	-0.85	20	77409
2522	59	1.3111111111111111	45	77454	2522	59	1.3111111111111111	45	77454	2522	59	1.3111111111111111	45	77454	2522	59	1.3111111111111111	45	77454
2523	51	0.9622641509433962	53	77507	2523	51	0.9622641509433962	53	77507	2523	51	0.9622641509433962	53	77507	2523	51	0.9622641509433962	53	77507
2524	258	5.375	48	77555	2524	258	5.375	48	77555	2524	258	5.375	48	77555	2524	258	5.375	48	77555
2525	715	3.6294416243654823	197	77752	2525	715	3.6294416243654823	197	77752	2525	715	3.6294416243654823	197	77752	2525	715	3.6294416243654823	197	77752
2526	440	6.470588235294118	68	77820	2526	440	6.470588235294118	68	77820	2526	440	6.470588235294118	68	77820	2526	440	6.470588235294118	68	77820
2527	251	4.5636363636363635	55	77875	2527	251	4.5636363636363635	55	77875	2527	251	4.5636363636363635	55	77875	2527	251	4.5636363636363635	55	77875
2528	338	4.898550724637682	69	77944	2528	338	4.898550724637682	69	77944	2528	338	4.898550724637682	69	77944	2528	338	4.898550724637682	69	77944
2529	-111	-8.538461538461538	13	77957	2529	-111	-8.538461538461538	13	77957	2529	-111	-8.538461538461538	13	77957	2529	-111	-8.538461538461538	13	77957
2530	-42	-0.9333333333333333	45	78002	2530	-42	-0.9333333333333333	45	78002	2530	-42	-0.9333333333333333	45	78002	2530	-42	-0.9333333333333333	45	78002
2531	-100	-50.0	2	78004	2531	-100	-50.0	2	78004	2531	-100	-50.0	2	78004	2531	-100	-50.0	2	78004
2532	675	4.963235294117647	136	78140	2532	675	4.963235294117647	136	78140	2532	675	4.963235294117647	136	78140	2532	675	4.963235294117647	136	78140
2533	549	3.409937888198758	161	78301	2533	549	3.409937888198758	161	78301	2533	549	3.409937888198758	161	78301	2533	549	3.409937888198758	161	78301
2534	-100	-50.0	2	78303	2534	-100	-50.0	2	78303	2534	-100	-50.0	2	78303	2534	-100	-50.0	2	78303
2535	-100	-50.0	2	78305	2535	-100	-50.0	2	78305	2535	-100	-50.0	2	78305	2535	-100	-50.0	2	78305
2536	488	4.033057851239669	121	78426	2536	488	4.033057851239669	121	78426	2536	488	4.033057851239669	121	78426	2536	488	4.033057851239669	121	78426
2537	-100	-50.0	2	78428	2537	-100	-50.0	2	78428	2537	-100	-50.0	2	78428	2537	-100	-50.0	2	78428
2538	104	1.0297029702970297	101	78529	2538	104	1.0297029702970297	101	78529	2538	104	1.0297029702970297	101	78529	2538	104	1.0297029702970297	101	78529
2539	319	3.625	88	78617	2539	319	3.625	88	78617	2539	319	3.625	88	78617	2539	319	3.625	88	78617
2540	528	6.518518518518518	81	78698	2540	528	6.518518518518518	81	78698	2540	528	6.518518518518518	81	78698	2540	528	6.518518518518518	81	78698
2541	-100	-50.0	2	78700	2541	-100	-50.0	2	78700	2541	-100	-50.0	2	78700	2541	-100	-50.0	2	78700
2542	446	2.736196319018405	163	78863	2542	446	2.736196319018405	163	78863	2542	446	2.736196319018405	163	78863	2542	446	2.736196319018405	163	78863
2543	404	3.8846153846153846	104	78967	2543	404	3.8846153846153846	104	78967	2543	404	3.8846153846153846	104	78967	2543	404	3.8846153846153846	104	78967
2544	-100	-50.0	2	78969	2544	-100	-50.0	2	78969	2544	-100	-50.0	2	78969	2544	-100	-50.0	2	78969
2545	391	3.341880341880342	117	79086	2545	391	3.341880341880342	117	79086	2545	391	3.341880341880342	117	79086	2545	391	3.341880341880342	117	79086
2546	165	4.125	40	79126	2546	165	4.125	40	79126	2546	165	4.125	40	79126	2546	165	4.125	40	79126
2547	266	6.65	40	79166	2547	266	6.65	40	79166	2547	266	6.65	40	79166	2547	266	6.65	40	79166
2548	342	5.2615384615384615	65	79231	2548	342	5.2615384615384615	65	79231	2548	342	5.2615384615384615	65	79231	2548	342	5.2615384615384615	65	79231
2549	144	2.360655737704918	61	79292	2549	144	2.360655737704918	61	79292	2549	144	2.360655737704918	61	79292	2549	144	2.360655737704918	61	79292
2550	132	1.8082191780821917	73	79365	2550	132	1.8082191780821917	73	79365	2550	132	1.8082191780821917	73	79365	2550	132	1.8082191780821917	73	79365
2551	-100	-50.0	2	79367	2551	-100	-50.0	2	79367	2551	-100	-50.0	2	79367	2551	-100	-50.0	2	79367
2552	243	3.857142857142857	63	79430	2552	243	3.857142857142857	63	79430	2552	243	3.857142857142857	63	79430	2552	243	3.857142857142857	63	79430
2553	-100	-50.0	2	79432	2553	-100	-50.0	2	79432	2553	-100	-50.0	2	79432	2553	-100	-50.0	2	79432
2554	50	0.9259259259259259	54	79486	2554	50	0.9259259259259259	54	79486	2554	50	0.9259259259259259	54	79486	2554	50	0.9259259259259259	54	79486
2555	254	4.884615384615385	52	79538	2555	254	4.884615384615385	52	79538	2555	254	4.884615384615385	52	79538	2555	254	4.884615384615385	52	79538
2556	604	5.69811320754717	106	79644	2556	604	5.69811320754717	106	79644	2556	604	5.69811320754717	106	79644	2556	604	5.69811320754717	106	79644
2557	250	4.464285714285714	56	79700	2557	250	4.464285714285714	56	79700	2557	250	4.464285714285714	56	79700	2557	250	4.464285714285714	56	79700
2558	-7	-0.7	10	79710	2558	-7	-0.7	10	79710	2558	-7	-0.7	10	79710	2558	-7	-0.7	10	79710
2559	-112	-8.0	14	79724	2559	-112	-8.0	14	79724	2559	-112	-8.0	14	79724	2559	-112	-8.0	14	79724
2560	154	3.019607843137255	51	79775	2560	154	3.019607843137255	51	79775	2560	154	3.019607843137255	51	79775	2560	154	3.019607843137255	51	79775
2561	398	3.618181818181818	110	79885	2561	398	3.618181818181818	110	79885	2561	398	3.618181818181818	110	79885	2561	398	3.618181818181818	110	79885
2562	-29	-0.90625	32	79917	2562	-29	-0.90625	32	79917	2562	-29	-0.90625	32	79917	2562	-29	-0.90625	32	79917
2563	704	6.579439252336448	107	80024	2563	704	6.579439252336448	107	80024	2563	704	6.579439252336448	107	80024	2563	704	6.579439252336448	107	80024
2564	77	2.8518518518518516	27	80051	2564	77	2.8518518518518516	27	80051	2564	77	2.8518518518518516	27	80051	2564	77	2.8518518518518516	27	80051
2565	-104	-17.333333333333332	6	80057	2565	-104	-17.333333333333332	6	80057	2565	-104	-17.333333333333332	6	80057	2565	-104	-17.333333333333332	6	80057
2566	243	3.857142857142857	63	80120	2566	243	3.857142857142857	63	80120	2566	243	3.857142857142857	63	80120	2566	243	3.857142857142857	63	80120
2567	642	3.798816568047337	169	80289	2567	642	3.798816568047337	169	80289	2567	642	3.798816568047337	169	80289	2567	642	3.798816568047337	169	80289
2568	423	4.976470588235294	85	80374	2568	423	4.976470588235294	85	80374	2568	423	4.976470588235294	85	80374	2568	423	4.976470588235294	85	80374
2569	-57	-0.95	60	80434	2569	-57	-0.95	60	80434	2569	-57	-0.95	60	80434	2569	-57	-0.95	60	80434
2570	294	2.601769911504425	113	80547	2570	294	2.601769911504425	113	80547	2570	294	2.601769911504425	113	80547	2570	294	2.601769911504425	113	80547
2571	-100	-50.0	2	80549	2571	-100	-50.0	2	80549	2571	-100	-50.0	2	80549	2571	-100	-50.0	2	80549
2572	457	3.0065789473684212	152	80701	2572	457	3.0065789473684212	152	80701	2572	457	3.0065789473684212	152	80701	2572	457	3.0065789473684212	152	80701
2573	442	6.696969696969697	66	80767	2573	442	6.696969696969697	66	80767	2573	442	6.696969696969697	66	80767	2573	442	6.696969696969697	66	80767
2574	1007	4.841346153846154	208	80975	2574	1007	4.841346153846154	208	80975	2574	1007	4.841346153846154	208	80975	2574	1007	4.841346153846154	208	80975
2575	407	4.02970297029703	101	81076	2575	407	4.02970297029703	101	81076	2575	407	4.02970297029703	101	81076	2575	407	4.02970297029703	101	81076
2576	488	4.033057851239669	121	81197	2576	488	4.033057851239669	121	81197	2576	488	4.033057851239669	121	81197	2576	488	4.033057851239669	121	81197
2577	-100	-50.0	2	81199	2577	-100	-50.0	2	81199	2577	-100	-50.0	2	81199	2577	-100	-50.0	2	81199
2578	133	1.8472222222222223	72	81271	2578	133	1.8472222222222223	72	81271	2578	133	1.8472222222222223	72	81271	2578	133	1.8472222222222223	72	81271
