Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
2394	-102	-25.5	4	107176	2394	-102	-25.5	4	107176
2395	275	2.0833333333333335	132	107308	2395	275	2.0833333333333335	132	107308
2396	204	2.0	102	107410	2396	204	2.0	102	107410
2397	-30	-0.9090909090909091	33	107443	2397	-30	-0.9090909090909091	33	107443
2398	-102	-25.5	4	107447	2398	-102	-25.5	4	107447
2399	-14	-0.8235294117647058	17	107464	2399	-14	-0.8235294117647058	17	107464
2400	200	1.8867924528301887	106	107570	2400	200	1.8867924528301887	106	107570
2401	794	3.625570776255708	219	107789	2401	794	3.625570776255708	219	107789
2402	65	1.6666666666666667	39	107828	2402	65	1.6666666666666667	39	107828
2403	260	5.6521739130434785	46	107874	2403	260	5.6521739130434785	46	107874
2404	-110	-9.166666666666666	12	107886	2404	-110	-9.166666666666666	12	107886
2405	68	1.8888888888888888	36	107922	2405	68	1.8888888888888888	36	107922
2406	742	4.364705882352941	170	108092	2406	742	4.364705882352941	170	108092
2407	271	1.9926470588235294	136	108228	2407	271	1.9926470588235294	136	108228
2408	502	4.691588785046729	107	108335	2408	502	4.691588785046729	107	108335
2409	77	2.8518518518518516	27	108362	2409	77	2.8518518518518516	27	108362
2410	-109	-9.909090909090908	11	108373	2410	-109	-9.909090909090908	11	108373
2411	246	4.1	60	108433	2411	246	4.1	60	108433
2412	442	2.6467065868263475	167	108600	2412	442	2.6467065868263475	167	108600
2413	971	6.79020979020979	143	108743	2413	971	6.79020979020979	143	108743
2414	275	2.0833333333333335	132	108875	2414	275	2.0833333333333335	132	108875
2415	214	2.3260869565217392	92	108967	2415	214	2.3260869565217392	92	108967
2416	448	2.782608695652174	161	109128	2416	448	2.782608695652174	161	109128
2417	-100	-50.0	2	109130	2417	-100	-50.0	2	109130
2418	-100	-50.0	2	109132	2418	-100	-50.0	2	109132
2419	571	4.107913669064748	139	109271	2419	571	4.107913669064748	139	109271
2420	328	4.151898734177215	79	109350	2420	328	4.151898734177215	79	109350
2421	34	0.4857142857142857	70	109420	2421	34	0.4857142857142857	70	109420
2422	52	1.0	52	109472	2422	52	1.0	52	109472
2423	146	2.4745762711864407	59	109531	2423	146	2.4745762711864407	59	109531
2424	177	6.321428571428571	28	109559	2424	177	6.321428571428571	28	109559
2425	-100	-50.0	2	109561	2425	-100	-50.0	2	109561
2426	-100	-50.0	2	109563	2426	-100	-50.0	2	109563
2427	60	1.3636363636363635	44	109607	2427	60	1.3636363636363635	44	109607
2428	-100	-50.0	2	109609	2428	-100	-50.0	2	109609
2429	222	2.642857142857143	84	109693	2429	222	2.642857142857143	84	109693
2430	-34	-0.918918918918919	37	109730	2430	-34	-0.918918918918919	37	109730
2431	180	1.4285714285714286	126	109856	2431	180	1.4285714285714286	126	109856
2432	598	2.807511737089202	213	110069	2432	598	2.807511737089202	213	110069
2433	153	2.9423076923076925	52	110121	2433	153	2.9423076923076925	52	110121
2434	149	0.9490445859872612	157	110278	2434	149	0.9490445859872612	157	110278
2435	525	2.8378378378378377	185	110463	2435	525	2.8378378378378377	185	110463
2436	134	1.8873239436619718	71	110534	2436	134	1.8873239436619718	71	110534
2437	147	2.5344827586206895	58	110592	2437	147	2.5344827586206895	58	110592
2438	167	1.2014388489208634	139	110731	2438	167	1.2014388489208634	139	110731
2439	-103	-20.6	5	110736	2439	-103	-20.6	5	110736
2440	325	1.7759562841530054	183	110919	2440	325	1.7759562841530054	183	110919
2441	329	1.8379888268156424	179	111098	2441	329	1.8379888268156424	179	111098
2442	142	2.253968253968254	63	111161	2442	142	2.253968253968254	63	111161
2443	-125	-4.62962962962963	27	111188	2443	-125	-4.62962962962963	27	111188
2444	141	2.203125	64	111252	2444	141	2.203125	64	111252
2445	-109	-9.909090909090908	11	111263	2445	-109	-9.909090909090908	11	111263
2446	169	4.694444444444445	36	111299	2446	169	4.694444444444445	36	111299
2447	159	3.4565217391304346	46	111345	2447	159	3.4565217391304346	46	111345
2448	-100	-50.0	2	111347	2448	-100	-50.0	2	111347
2449	65	1.6666666666666667	39	111386	2449	65	1.6666666666666667	39	111386
2450	57	1.2127659574468086	47	111433	2450	57	1.2127659574468086	47	111433
2451	391	3.341880341880342	117	111550	2451	391	3.341880341880342	117	111550
2452	-106	-13.25	8	111558	2452	-106	-13.25	8	111558
2453	-125	-4.62962962962963	27	111585	2453	-125	-4.62962962962963	27	111585
2454	70	2.0588235294117645	34	111619	2454	70	2.0588235294117645	34	111619
2455	338	4.898550724637682	69	111688	2455	338	4.898550724637682	69	111688
2456	502	4.691588785046729	107	111795	2456	502	4.691588785046729	107	111795
2457	345	5.564516129032258	62	111857	2457	345	5.564516129032258	62	111857
2458	157	3.2708333333333335	48	111905	2458	157	3.2708333333333335	48	111905
2459	-100	-50.0	2	111907	2459	-100	-50.0	2	111907
2460	121	1.4404761904761905	84	111991	2460	121	1.4404761904761905	84	111991
2461	632	3.53072625698324	179	112170	2461	632	3.53072625698324	179	112170
2462	137	2.014705882352941	68	112238	2462	137	2.014705882352941	68	112238
2463	-28	-0.9032258064516129	31	112269	2463	-28	-0.9032258064516129	31	112269
2464	736	4.181818181818182	176	112445	2464	736	4.181818181818182	176	112445
2465	-101	-33.666666666666664	3	112448	2465	-101	-33.666666666666664	3	112448
2466	782	3.3852813852813854	231	112679	2466	782	3.3852813852813854	231	112679
2467	393	3.417391304347826	115	112794	2467	393	3.417391304347826	115	112794
2468	-31	-0.9117647058823529	34	112828	2468	-31	-0.9117647058823529	34	112828
2469	323	3.8452380952380953	84	112912	2469	323	3.8452380952380953	84	112912
2470	-14	-0.8235294117647058	17	112929	2470	-14	-0.8235294117647058	17	112929
2471	1102	5.149532710280374	214	113143	2471	1102	5.149532710280374	214	113143
2472	363	8.25	44	113187	2472	363	8.25	44	113187
2473	36	0.5294117647058824	68	113255	2473	36	0.5294117647058824	68	113255
2474	114	1.2527472527472527	91	113346	2474	114	1.2527472527472527	91	113346
2475	245	4.016393442622951	61	113407	2475	245	4.016393442622951	61	113407
2476	-132	-3.8823529411764706	34	113441	2476	-132	-3.8823529411764706	34	113441
2477	187	1.5714285714285714	119	113560	2477	187	1.5714285714285714	119	113560
2478	-100	-50.0	2	113562	2478	-100	-50.0	2	113562
2479	360	2.4324324324324325	148	113710	2479	360	2.4324324324324325	148	113710
2480	443	2.6686746987951806	166	113876	2480	443	2.6686746987951806	166	113876
2481	-100	-50.0	2	113878	2481	-100	-50.0	2	113878
2482	-101	-33.666666666666664	3	113881	2482	-101	-33.666666666666664	3	113881
2483	202	1.9423076923076923	104	113985	2483	202	1.9423076923076923	104	113985
2484	403	3.8380952380952382	105	114090	2484	403	3.8380952380952382	105	114090
2485	216	2.4	90	114180	2485	216	2.4	90	114180
2486	198	1.8333333333333333	108	114288	2486	198	1.8333333333333333	108	114288
2487	-100	-50.0	2	114290	2487	-100	-50.0	2	114290
2488	197	1.8073394495412844	109	114399	2488	197	1.8073394495412844	109	114399
2489	704	3.3846153846153846	208	114607	2489	704	3.3846153846153846	208	114607
2490	232	3.135135135135135	74	114681	2490	232	3.135135135135135	74	114681
2491	-100	-50.0	2	114683	2491	-100	-50.0	2	114683
2492	84	4.2	20	114703	2492	84	4.2	20	114703
2493	-100	-50.0	2	114705	2493	-100	-50.0	2	114705
2494	137	2.014705882352941	68	114773	2494	137	2.014705882352941	68	114773
2495	49	0.8909090909090909	55	114828	2495	49	0.8909090909090909	55	114828
2496	619	3.2239583333333335	192	115020	2496	619	3.2239583333333335	192	115020
2497	56	1.1666666666666667	48	115068	2497	56	1.1666666666666667	48	115068
2498	-100	-50.0	2	115070	2498	-100	-50.0	2	115070
2499	140	2.1538461538461537	65	115135	2499	140	2.1538461538461537	65	115135
2500	-28	-0.9032258064516129	31	115166	2500	-28	-0.9032258064516129	31	115166
2501	199	0.9567307692307693	208	115374	2501	199	0.9567307692307693	208	115374
2502	385	3.130081300813008	123	115497	2502	385	3.130081300813008	123	115497
2503	-106	-13.25	8	115505	2503	-106	-13.25	8	115505
2504	248	4.275862068965517	58	115563	2504	248	4.275862068965517	58	115563
2505	377	2.877862595419847	131	115694	2505	377	2.877862595419847	131	115694
2506	167	1.2014388489208634	139	115833	2506	167	1.2014388489208634	139	115833
2507	392	3.3793103448275863	116	115949	2507	392	3.3793103448275863	116	115949
2508	331	4.355263157894737	76	116025	2508	331	4.355263157894737	76	116025
2509	-100	-50.0	2	116027	2509	-100	-50.0	2	116027
2510	-100	-50.0	2	116029	2510	-100	-50.0	2	116029
2511	19	0.2235294117647059	85	116114	2511	19	0.2235294117647059	85	116114
2512	201	1.9142857142857144	105	116219	2512	201	1.9142857142857144	105	116219
2513	141	2.203125	64	116283	2513	141	2.203125	64	116283
2514	36	0.5294117647058824	68	116351	2514	36	0.5294117647058824	68	116351
2515	225	2.7777777777777777	81	116432	2515	225	2.7777777777777777	81	116432
2516	-100	-50.0	2	116434	2516	-100	-50.0	2	116434
2517	8	0.08333333333333333	96	116530	2517	8	0.08333333333333333	96	116530
2518	71	2.1515151515151514	33	116563	2518	71	2.1515151515151514	33	116563
2519	-102	-25.5	4	116567	2519	-102	-25.5	4	116567
2520	106	1.0707070707070707	99	116666	2520	106	1.0707070707070707	99	116666
2521	59	1.3111111111111111	45	116711	2521	59	1.3111111111111111	45	116711
2522	61	1.4186046511627908	43	116754	2522	61	1.4186046511627908	43	116754
2523	127	1.6282051282051282	78	116832	2523	127	1.6282051282051282	78	116832
2524	438	2.56140350877193	171	117003	2524	438	2.56140350877193	171	117003
2525	-100	-50.0	2	117005	2525	-100	-50.0	2	117005
2526	-117	-6.157894736842105	19	117024	2526	-117	-6.157894736842105	19	117024
2527	51	0.33116883116883117	154	117178	2527	51	0.33116883116883117	154	117178
2528	-100	-50.0	2	117180	2528	-100	-50.0	2	117180
2529	319	3.625	88	117268	2529	319	3.625	88	117268
2530	-15	-0.8333333333333334	18	117286	2530	-15	-0.8333333333333334	18	117286
2531	560	3.7333333333333334	150	117436	2531	560	3.7333333333333334	150	117436
2532	61	1.4186046511627908	43	117479	2532	61	1.4186046511627908	43	117479
2533	-100	-50.0	2	117481	2533	-100	-50.0	2	117481
2534	288	2.4201680672268906	119	117600	2534	288	2.4201680672268906	119	117600
2535	728	3.9565217391304346	184	117784	2535	728	3.9565217391304346	184	117784
2536	79	3.16	25	117809	2536	79	3.16	25	117809
2537	484	3.872	125	117934	2537	484	3.872	125	117934
2538	84	4.2	20	117954	2538	84	4.2	20	117954
2539	110	1.1578947368421053	95	118049	2539	110	1.1578947368421053	95	118049
2540	-125	-4.62962962962963	27	118076	2540	-125	-4.62962962962963	27	118076
2541	130	1.7333333333333334	75	118151	2541	130	1.7333333333333334	75	118151
2542	158	3.3617021276595747	47	118198	2542	158	3.3617021276595747	47	118198
2543	-102	-25.5	4	118202	2543	-102	-25.5	4	118202
2544	545	3.303030303030303	165	118367	2544	545	3.303030303030303	165	118367
2545	816	4.1421319796954315	197	118564	2545	816	4.1421319796954315	197	118564
2546	246	4.1	60	118624	2546	246	4.1	60	118624
2547	135	1.9285714285714286	70	118694	2547	135	1.9285714285714286	70	118694
2548	1087	4.746724890829694	229	118923	2548	1087	4.746724890829694	229	118923
2549	89	5.933333333333334	15	118938	2549	89	5.933333333333334	15	118938
2550	339	4.985294117647059	68	119006	2550	339	4.985294117647059	68	119006
2551	56	1.1666666666666667	48	119054	2551	56	1.1666666666666667	48	119054
2552	535	3.057142857142857	175	119229	2552	535	3.057142857142857	175	119229
2553	-100	-50.0	2	119231	2553	-100	-50.0	2	119231
2554	147	2.5344827586206895	58	119289	2554	147	2.5344827586206895	58	119289
2555	129	1.6973684210526316	76	119365	2555	129	1.6973684210526316	76	119365
2556	-103	-20.6	5	119370	2556	-103	-20.6	5	119370
2557	229	2.9740259740259742	77	119447	2557	229	2.9740259740259742	77	119447
2558	691	5.758333333333334	120	119567	2558	691	5.758333333333334	120	119567
2559	54	1.08	50	119617	2559	54	1.08	50	119617
2560	834	4.659217877094972	179	119796	2560	834	4.659217877094972	179	119796
2561	467	3.288732394366197	142	119938	2561	467	3.288732394366197	142	119938
2562	-24	-0.8888888888888888	27	119965	2562	-24	-0.8888888888888888	27	119965
2563	341	5.166666666666667	66	120031	2563	341	5.166666666666667	66	120031
2564	-22	-0.88	25	120056	2564	-22	-0.88	25	120056
2565	160	3.5555555555555554	45	120101	2565	160	3.5555555555555554	45	120101
2566	-102	-25.5	4	120105	2566	-102	-25.5	4	120105
2567	886	3.8859649122807016	228	120333	2567	886	3.8859649122807016	228	120333
2568	-100	-50.0	2	120335	2568	-100	-50.0	2	120335
2569	443	6.815384615384615	65	120400	2569	443	6.815384615384615	65	120400
2570	39	0.6	65	120465	2570	39	0.6	65	120465
2571	470	3.381294964028777	139	120604	2571	470	3.381294964028777	139	120604
2572	242	3.78125	64	120668	2572	242	3.78125	64	120668
2573	483	3.8333333333333335	126	120794	2573	483	3.8333333333333335	126	120794
2574	73	2.3548387096774195	31	120825	2574	73	2.3548387096774195	31	120825
2575	-28	-0.9032258064516129	31	120856	2575	-28	-0.9032258064516129	31	120856
2576	62	1.4761904761904763	42	120898	2576	62	1.4761904761904763	42	120898
2577	150	2.727272727272727	55	120953	2577	150	2.727272727272727	55	120953
2578	385	3.130081300813008	123	121076	2578	385	3.130081300813008	123	121076
2579	-119	-5.666666666666667	21	121097	2579	-119	-5.666666666666667	21	121097
2580	-100	-50.0	2	121099	2580	-100	-50.0	2	121099
2581	688	5.59349593495935	123	121222	2581	688	5.59349593495935	123	121222
2582	64	1.6	40	121262	2582	64	1.6	40	121262
2583	218	2.477272727272727	88	121350	2583	218	2.477272727272727	88	121350
2584	315	3.4239130434782608	92	121442	2584	315	3.4239130434782608	92	121442
2585	66	1.736842105263158	38	121480	2585	66	1.736842105263158	38	121480
2586	468	3.3191489361702127	141	121621	2586	468	3.3191489361702127	141	121621
2587	46	0.7931034482758621	58	121679	2587	46	0.7931034482758621	58	121679
2588	234	3.25	72	121751	2588	234	3.25	72	121751
2589	60	1.3636363636363635	44	121795	2589	60	1.3636363636363635	44	121795
2590	-100	-50.0	2	121797	2590	-100	-50.0	2	121797
2591	-100	-50.0	2	121799	2591	-100	-50.0	2	121799
2592	344	5.4603174603174605	63	121862	2592	344	5.4603174603174605	63	121862
2593	-100	-50.0	2	121864	2593	-100	-50.0	2	121864
2594	-104	-17.333333333333332	6	121870	2594	-104	-17.333333333333332	6	121870
2595	-100	-50.0	2	121872	2595	-100	-50.0	2	121872
2596	220	2.558139534883721	86	121958	2596	220	2.558139534883721	86	121958
2597	151	2.7962962962962963	54	122012	2597	151	2.7962962962962963	54	122012
2598	-116	-6.444444444444445	18	122030	2598	-116	-6.444444444444445	18	122030
2599	19	0.2235294117647059	85	122115	2599	19	0.2235294117647059	85	122115
2600	654	4.165605095541402	157	122272	2600	654	4.165605095541402	157	122272
2601	78	3.0	26	122298	2601	78	3.0	26	122298
2602	1071	4.371428571428571	245	122543	2602	1071	4.371428571428571	245	122543
2603	737	4.211428571428572	175	122718	2603	737	4.211428571428572	175	122718
2604	130	1.7333333333333334	75	122793	2604	130	1.7333333333333334	75	122793
2605	890	3.9732142857142856	224	123017	2605	890	3.9732142857142856	224	123017
2606	118	1.3563218390804597	87	123104	2606	118	1.3563218390804597	87	123104
2607	331	4.355263157894737	76	123180	2607	331	4.355263157894737	76	123180
2608	130	1.7333333333333334	75	123255	2608	130	1.7333333333333334	75	123255
2609	329	4.217948717948718	78	123333	2609	329	4.217948717948718	78	123333
2610	-101	-33.666666666666664	3	123336	2610	-101	-33.666666666666664	3	123336
2611	131	1.7702702702702702	74	123410	2611	131	1.7702702702702702	74	123410
2612	62	1.4761904761904763	42	123452	2612	62	1.4761904761904763	42	123452
2613	-100	-50.0	2	123454	2613	-100	-50.0	2	123454
2614	114	1.2527472527472527	91	123545	2614	114	1.2527472527472527	91	123545
2615	149	2.6607142857142856	56	123601	2615	149	2.6607142857142856	56	123601
2616	116	1.303370786516854	89	123690	2616	116	1.303370786516854	89	123690
2617	-119	-5.666666666666667	21	123711	2617	-119	-5.666666666666667	21	123711
2618	461	3.114864864864865	148	123859	2618	461	3.114864864864865	148	123859
2619	-100	-50.0	2	123861	2619	-100	-50.0	2	123861
2620	476	3.5789473684210527	133	123994	2620	476	3.5789473684210527	133	123994
2621	-103	-20.6	5	123999	2621	-103	-20.6	5	123999
2622	413	4.347368421052631	95	124094	2622	413	4.347368421052631	95	124094
2623	63	1.5365853658536586	41	124135	2623	63	1.5365853658536586	41	124135
2624	-106	-13.25	8	124143	2624	-106	-13.25	8	124143
2625	305	2.9901960784313726	102	124245	2625	305	2.9901960784313726	102	124245
2626	227	2.8734177215189876	79	124324	2626	227	2.8734177215189876	79	124324
2627	967	2.7707736389684814	349	124673	2627	967	2.7707736389684814	349	124673
2628	-100	-50.0	2	124675	2628	-100	-50.0	2	124675
2629	666	4.593103448275862	145	124820	2629	666	4.593103448275862	145	124820
2630	420	4.7727272727272725	88	124908	2630	420	4.7727272727272725	88	124908
2631	-18	-0.8571428571428571	21	124929	2631	-18	-0.8571428571428571	21	124929
2632	691	3.1266968325791855	221	125150	2632	691	3.1266968325791855	221	125150
2633	230	3.026315789473684	76	125226	2633	230	3.026315789473684	76	125226
2634	319	3.625	88	125314	2634	319	3.625	88	125314
2635	675	4.963235294117647	136	125450	2635	675	4.963235294117647	136	125450
2636	-100	-50.0	2	125452	2636	-100	-50.0	2	125452
2637	-20	-0.8695652173913043	23	125475	2637	-20	-0.8695652173913043	23	125475
2638	46	0.7931034482758621	58	125533	2638	46	0.7931034482758621	58	125533
2639	-100	-50.0	2	125535	2639	-100	-50.0	2	125535
2640	58	1.2608695652173914	46	125581	2640	58	1.2608695652173914	46	125581
2641	-100	-50.0	2	125583	2641	-100	-50.0	2	125583
2642	891	3.995515695067265	223	125806	2642	891	3.995515695067265	223	125806
2643	176	6.068965517241379	29	125835	2643	176	6.068965517241379	29	125835
2644	255	5.0	51	125886	2644	255	5.0	51	125886
2645	-100	-50.0	2	125888	2645	-100	-50.0	2	125888
2646	36	0.5294117647058824	68	125956	2646	36	0.5294117647058824	68	125956
2647	242	3.78125	64	126020	2647	242	3.78125	64	126020
2648	258	5.375	48	126068	2648	258	5.375	48	126068
2649	-103	-20.6	5	126073	2649	-103	-20.6	5	126073
2650	148	2.5964912280701755	57	126130	2650	148	2.5964912280701755	57	126130
2651	830	4.53551912568306	183	126313	2651	830	4.53551912568306	183	126313
2652	775	5.656934306569343	137	126450	2652	775	5.656934306569343	137	126450
2653	354	6.679245283018868	53	126503	2653	354	6.679245283018868	53	126503
2654	-17	-0.85	20	126523	2654	-17	-0.85	20	126523
2655	401	3.7476635514018692	107	126630	2655	401	3.7476635514018692	107	126630
2656	237	3.4347826086956523	69	126699	2656	237	3.4347826086956523	69	126699
2657	151	2.7962962962962963	54	126753	2657	151	2.7962962962962963	54	126753
2658	739	4.271676300578035	173	126926	2658	739	4.271676300578035	173	126926
2659	-100	-50.0	2	126928	2659	-100	-50.0	2	126928
2660	-16	-0.8421052631578947	19	126947	2660	-16	-0.8421052631578947	19	126947
2661	-101	-33.666666666666664	3	126950	2661	-101	-33.666666666666664	3	126950
2662	193	1.7079646017699115	113	127063	2662	193	1.7079646017699115	113	127063
2663	338	4.898550724637682	69	127132	2663	338	4.898550724637682	69	127132
2664	632	3.53072625698324	179	127311	2664	632	3.53072625698324	179	127311
2665	67	1.8108108108108107	37	127348	2665	67	1.8108108108108107	37	127348
2666	232	3.135135135135135	74	127422	2666	232	3.135135135135135	74	127422
2667	1420	4.733333333333333	300	127722	2667	1420	4.733333333333333	300	127722
2668	-20	-0.8695652173913043	23	127745	2668	-20	-0.8695652173913043	23	127745
2669	826	4.4171122994652405	187	127932	2669	826	4.4171122994652405	187	127932
2670	59	1.3111111111111111	45	127977	2670	59	1.3111111111111111	45	127977
2671	-100	-50.0	2	127979	2671	-100	-50.0	2	127979
2672	340	5.074626865671642	67	128046	2672	340	5.074626865671642	67	128046
2673	691	5.758333333333334	120	128166	2673	691	5.758333333333334	120	128166
2674	498	4.486486486486487	111	128277	2674	498	4.486486486486487	111	128277
2675	1083	4.648068669527897	233	128510	2675	1083	4.648068669527897	233	128510
2676	65	1.6666666666666667	39	128549	2676	65	1.6666666666666667	39	128549
2677	147	2.5344827586206895	58	128607	2677	147	2.5344827586206895	58	128607
2678	1252	4.706766917293233	266	128873	2678	1252	4.706766917293233	266	128873
2679	863	5.753333333333333	150	129023	2679	863	5.753333333333333	150	129023
2680	237	3.4347826086956523	69	129092	2680	237	3.4347826086956523	69	129092
2681	-28	-0.9032258064516129	31	129123	2681	-28	-0.9032258064516129	31	129123
2682	331	4.355263157894737	76	129199	2682	331	4.355263157894737	76	129199
2683	53	1.0392156862745099	51	129250	2683	53	1.0392156862745099	51	129250
2684	-53	-0.9464285714285714	56	129306	2684	-53	-0.9464285714285714	56	129306
2685	1012	4.985221674876847	203	129509	2685	1012	4.985221674876847	203	129509
2686	74	2.466666666666667	30	129539	2686	74	2.466666666666667	30	129539
2687	398	3.618181818181818	110	129649	2687	398	3.618181818181818	110	129649
2688	61	1.4186046511627908	43	129692	2688	61	1.4186046511627908	43	129692
2689	-6	-0.6666666666666666	9	129701	2689	-6	-0.6666666666666666	9	129701
2690	-115	-6.764705882352941	17	129718	2690	-115	-6.764705882352941	17	129718
2691	160	3.5555555555555554	45	129763	2691	160	3.5555555555555554	45	129763
2692	110	1.1578947368421053	95	129858	2692	110	1.1578947368421053	95	129858
2693	405	3.9320388349514563	103	129961	2693	405	3.9320388349514563	103	129961
2694	221	2.6	85	130046	2694	221	2.6	85	130046
2695	695	5.991379310344827	116	130162	2695	695	5.991379310344827	116	130162
2696	73	2.3548387096774195	31	130193	2696	73	2.3548387096774195	31	130193
2697	550	3.4375	160	130353	2697	550	3.4375	160	130353
2698	-100	-50.0	2	130355	2698	-100	-50.0	2	130355
2699	330	4.285714285714286	77	130432	2699	330	4.285714285714286	77	130432
2700	-100	-50.0	2	130434	2700	-100	-50.0	2	130434
2701	376	2.8484848484848486	132	130566	2701	376	2.8484848484848486	132	130566
2702	491	4.161016949152542	118	130684	2702	491	4.161016949152542	118	130684
2703	67	1.8108108108108107	37	130721	2703	67	1.8108108108108107	37	130721
2704	240	3.6363636363636362	66	130787	2704	240	3.6363636363636362	66	130787
2705	659	4.3355263157894735	152	130939	2705	659	4.3355263157894735	152	130939
2706	-26	-0.896551724137931	29	130968	2706	-26	-0.896551724137931	29	130968
2707	67	1.8108108108108107	37	131005	2707	67	1.8108108108108107	37	131005
2708	506	4.912621359223301	103	131108	2708	506	4.912621359223301	103	131108
2709	-27	-0.9	30	131138	2709	-27	-0.9	30	131138
2710	-100	-50.0	2	131140	2710	-100	-50.0	2	131140
2711	374	2.791044776119403	134	131274	2711	374	2.791044776119403	134	131274
2712	-100	-50.0	2	131276	2712	-100	-50.0	2	131276
2713	404	3.8846153846153846	104	131380	2713	404	3.8846153846153846	104	131380
2714	751	4.6645962732919255	161	131541	2714	751	4.6645962732919255	161	131541
2715	164	4.0	41	131582	2715	164	4.0	41	131582
2716	311	3.2395833333333335	96	131678	2716	311	3.2395833333333335	96	131678
2717	561	3.7651006711409396	149	131827	2717	561	3.7651006711409396	149	131827
2718	-103	-20.6	5	131832	2718	-103	-20.6	5	131832
2719	257	5.244897959183674	49	131881	2719	257	5.244897959183674	49	131881
2720	-100	-50.0	2	131883	2720	-100	-50.0	2	131883
2721	-101	-33.666666666666664	3	131886	2721	-101	-33.666666666666664	3	131886
2722	1173	4.807377049180328	244	132130	2722	1173	4.807377049180328	244	132130
2723	-115	-6.764705882352941	17	132147	2723	-115	-6.764705882352941	17	132147
2724	32	0.4444444444444444	72	132219	2724	32	0.4444444444444444	72	132219
2725	391	3.341880341880342	117	132336	2725	391	3.341880341880342	117	132336
2726	248	4.275862068965517	58	132394	2726	248	4.275862068965517	58	132394
2727	-30	-0.9090909090909091	33	132427	2727	-30	-0.9090909090909091	33	132427
2728	200	1.8867924528301887	106	132533	2728	200	1.8867924528301887	106	132533
2729	67	1.8108108108108107	37	132570	2729	67	1.8108108108108107	37	132570
2730	57	1.2127659574468086	47	132617	2730	57	1.2127659574468086	47	132617
2731	645	3.8855421686746987	166	132783	2731	645	3.8855421686746987	166	132783
2732	448	7.466666666666667	60	132843	2732	448	7.466666666666667	60	132843
2733	206	2.06	100	132943	2733	206	2.06	100	132943
2734	528	2.901098901098901	182	133125	2734	528	2.901098901098901	182	133125
2735	925	4.894179894179894	189	133314	2735	925	4.894179894179894	189	133314
2736	50	0.9259259259259259	54	133368	2736	50	0.9259259259259259	54	133368
2737	649	4.006172839506172	162	133530	2737	649	4.006172839506172	162	133530
2738	-100	-50.0	2	133532	2738	-100	-50.0	2	133532
2739	680	5.190839694656488	131	133663	2739	680	5.190839694656488	131	133663
2740	794	3.625570776255708	219	133882	2740	794	3.625570776255708	219	133882
2741	669	4.711267605633803	142	134024	2741	669	4.711267605633803	142	134024
2742	-27	-0.9	30	134054	2742	-27	-0.9	30	134054
2743	-24	-0.8888888888888888	27	134081	2743	-24	-0.8888888888888888	27	134081
2744	490	4.117647058823529	119	134200	2744	490	4.117647058823529	119	134200
2745	-101	-33.666666666666664	3	134203	2745	-101	-33.666666666666664	3	134203
2746	730	4.010989010989011	182	134385	2746	730	4.010989010989011	182	134385
2747	1285	3.8473053892215567	334	134719	2747	1285	3.8473053892215567	334	134719
2748	518	5.6923076923076925	91	134810	2748	518	5.6923076923076925	91	134810
2749	-100	-50.0	2	134812	2749	-100	-50.0	2	134812
2750	254	4.884615384615385	52	134864	2750	254	4.884615384615385	52	134864
2751	207	2.090909090909091	99	134963	2751	207	2.090909090909091	99	134963
2752	217	2.438202247191011	89	135052	2752	217	2.438202247191011	89	135052
2753	204	2.0	102	135154	2753	204	2.0	102	135154
2754	371	2.708029197080292	137	135291	2754	371	2.708029197080292	137	135291
2755	1356	3.7252747252747254	364	135655	2755	1356	3.7252747252747254	364	135655
2756	328	4.151898734177215	79	135734	2756	328	4.151898734177215	79	135734
2757	507	4.970588235294118	102	135836	2757	507	4.970588235294118	102	135836
2758	246	4.1	60	135896	2758	246	4.1	60	135896
2759	255	5.0	51	135947	2759	255	5.0	51	135947
2760	228	2.923076923076923	78	136025	2760	228	2.923076923076923	78	136025
2761	646	3.915151515151515	165	136190	2761	646	3.915151515151515	165	136190
2762	-116	-6.444444444444445	18	136208	2762	-116	-6.444444444444445	18	136208
2763	218	2.477272727272727	88	136296	2763	218	2.477272727272727	88	136296
2764	60	1.3636363636363635	44	136340	2764	60	1.3636363636363635	44	136340
2765	213	2.2903225806451615	93	136433	2765	213	2.2903225806451615	93	136433
2766	169	4.694444444444445	36	136469	2766	169	4.694444444444445	36	136469
2767	-20	-0.8695652173913043	23	136492	2767	-20	-0.8695652173913043	23	136492
2768	900	4.205607476635514	214	136706	2768	900	4.205607476635514	214	136706
2769	230	3.026315789473684	76	136782	2769	230	3.026315789473684	76	136782
2770	801	3.7783018867924527	212	136994	2770	801	3.7783018867924527	212	136994
2771	392	3.3793103448275863	116	137110	2771	392	3.3793103448275863	116	137110
2772	232	3.135135135135135	74	137184	2772	232	3.135135135135135	74	137184
2773	563	3.8299319727891157	147	137331	2773	563	3.8299319727891157	147	137331
2774	1203	5.621495327102804	214	137545	2774	1203	5.621495327102804	214	137545
2775	236	3.3714285714285714	70	137615	2775	236	3.3714285714285714	70	137615
2776	400	3.7037037037037037	108	137723	2776	400	3.7037037037037037	108	137723
2777	-110	-9.166666666666666	12	137735	2777	-110	-9.166666666666666	12	137735
2778	195	1.7567567567567568	111	137846	2778	195	1.7567567567567568	111	137846
